Timestamp, Sensor,QuatI,QuatJ,QuatK,QuatSum
1.443,3,0.0704293609063154,-0.8204397797186845,0.5642752289374344,0.0592599273125655
1.443,4,0.0253595029054295,-0.8641058291258205,0.4750067080320703,0.1644586239991796
1.443,5,0.0070874409928507,-0.8460009379133993,0.491752891038399,0.2059399800553508
1.471,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.472,1,0.5071212308906458,-0.5526321870781044,0.6480301362968541,-0.1322220308281042
1.472,2,0.0503974182210021,-0.8604302184977478,0.5016655700602477,0.0738349182210022
1.476,3,0.070548001172773,-0.820809420702227,0.5637293425772267,0.0591954621102731
1.476,4,0.0253801706342908,-0.8641461965532091,0.4749250051469589,0.164479291728041
1.476,5,0.0068877598909249,-0.8462006190153251,0.4913422205778248,0.206106509890925
1.504,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.504,1,0.5073388960431889,-0.5525365922380613,0.6478735063005611,-0.13255368208181112
1.504,2,0.0507041483083153,-0.8604286641916846,0.5016640157541845,0.0736533670583153
1.507,3,0.07077033344840392,-0.8209532993640961,0.563507010301596,0.059051583448404006
1.508,4,0.0255989916414952,-0.8642325513272546,0.4748282544522545,0.1642708666414953
1.508,5,0.006857508013942,-0.8463529412048079,0.4910672966735577,0.2061372931701921
1.539,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.539,1,0.507365553568026,-0.5524488995569742,0.647907883931974,-0.132649094869474
1.539,2,0.051056668133888,-0.8603202849911119,0.5018608123348618,0.0733345001651381
1.54,3,0.0711703447738438,-0.8209194989761561,0.563534245069906,0.0587802080550938
1.54,4,0.0258146517391051,-0.8642610318546449,0.4747956998233946,0.1641813509578552
1.54,5,0.006927018108522,-0.846405501422728,0.4909977865789778,0.2060847329522721
1.57,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.57,1,0.5072305661101749,-0.5525838870148253,0.6479208010773252,-0.1325399417023252
1.571,2,0.051056668133888,-0.8603202849911119,0.5018608123348618,0.0733345001651381
1.578,3,0.0711949040379261,-0.820894939712074,0.5635707209620737,0.0587437321629261
1.579,4,0.0256568588151528,-0.8642967544660971,0.4747093521223469,0.1642676986589029
1.579,5,0.0068080389923226,-0.8464634453826774,0.4908726250701772,0.2061488593048226
1.603,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.603,1,0.5072109813563849,-0.5526034717686154,0.6479403858311151,-0.1324374561436152
1.603,2,0.051116607786582384,-0.8603213804946674,0.5018619078384174,0.07327236950533239
1.61,3,0.0714415152782861,-0.820892469096714,0.5635682503467138,0.0585020621532862
1.61,4,0.0256196774407098,-0.8642729006842902,0.4747465334967899,0.1642915524407099
1.61,5,0.0068080389923226,-0.8464634453826774,0.4908726250701772,0.2061488593048226
1.641,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.641,1,0.5071533053369833,-0.5526611477880169,0.6479370266942667,-0.1324340970067667
1.641,2,0.0513847781492651,-0.8602973507569849,0.5018989132569847,0.0731132937742651
1.643,3,0.072885647440519,-0.8207300752157309,0.5637720674032307,0.0570165068155191
1.643,4,0.025553749300421,-0.8643388288245788,0.4745683210120787,0.1644697649254212
1.643,5,0.0065693883892459,-0.8464579553607541,0.4908060998920039,0.2063374547954959
1.675,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.675,1,0.5064392292753189,-0.5533752238496813,0.6481628215059311,-0.1310729777559311
1.675,2,0.0522181188120337,-0.8601964319692164,0.5020421350942162,0.0727259313120337
1.677,3,0.0763557492716307,-0.8200675905721193,0.5646354616658691,0.0533454953653808
1.677,4,0.024798593652514002,-0.864422597753736,0.47410277353498576,0.16548462880876413
1.677,5,0.005050425876372,-0.8464510389673778,0.4901888319361277,0.2078702500951221
1.704,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.704,1,0.5062534716957384,-0.5534999462730118,0.6483485790855116,-0.1303432079917616
1.704,2,0.0526954418548316,-0.8601463550201683,0.5020530933014182,0.0728980785735816
1.708,3,0.0779715644824867,-0.8198555839550133,0.5648507011425131,0.0519705879199868
1.708,4,0.0243048804172374,-0.8644280297390126,0.4738640648952623,0.1662116186984875
1.708,5,0.0046545645475272,-0.8464196542024727,0.4899743417024725,0.2085119864225273
1.738,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.738,1,0.5062748283956103,-0.5532954841043899,0.6484492926981397,-0.13062702707313972
1.738,2,0.0529887425415268,-0.8600361598022231,0.502248073864723,0.0726420628540268
1.742,3,0.0782059522425454,-0.8198653368199547,0.5647994188512044,0.0520218702112954
