Sensors: lowerArm (0), thumb (1), index (2), mid (3), ring (4), pinky (5), palm (6)
0.367,13529,2,0.09319935775216576,-0.8007215406853343,0.5916150953728341,0.01226674056466577
0.367,13531,3,-0.04837889233124981,-0.7703027204562498,0.6355981306124997,-0.017556138424999805
0.367,13531,4,-0.2557074436779761,-0.768524826490476,0.5284125218029759,-0.25448674055297615
0.367,13531,5,0.08120668555558559,-0.6904607949131646,0.7167669472569144,-0.05398618553816442
0.401,13565,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.401,13565,1,-0.38272422444444487,-0.7159151424131949,0.07187217366319465,-0.5795015681944449
0.401,13565,2,0.09334896500552026,-0.8008160740569797,0.5914654881194796,0.01217220719302027
0.409,13571,3,-0.04837889233124981,-0.7703027204562498,0.6355981306124997,-0.017556138424999805
0.409,13571,4,-0.2557765431091947,-0.7684718556091946,0.5284816212341945,-0.2544337696716947
0.409,13571,5,0.08114561536148102,-0.690399794794769,0.7168280174510189,-0.05404725573226898
0.436,13598,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.436,13598,1,-0.38300870460835335,-0.7160165171083532,0.07197354835835312,-0.5791756967958533
0.436,13598,2,0.09334896500552026,-0.8008160740569797,0.5914654881194796,0.01217220719302027
0.439,13602,3,-0.04837889233124981,-0.7703027204562498,0.6355981306124997,-0.017556138424999805
0.439,13602,4,-0.2558191908420991,-0.768392433029599,0.5285853041233489,-0.25441538224834914
0.439,13602,5,0.08094694646903922,-0.6902932879059608,0.7169656511872107,-0.05387971368721078
0.468,13631,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.468,13631,1,-0.3828327814250063,-0.7160236993937563,0.0717976251750061,-0.5793049493937563
0.468,13631,2,0.09341385355290904,-0.800812220665841,0.5914616347283408,0.012115025427909057
0.47,13633,3,-0.048166918259794696,-0.7703348870097948,0.6355692620097947,-0.017771410447294685
0.47,13633,4,-0.2557236545385559,-0.768418967038556,0.5285508029760557,-0.25450295141355594
0.47,13633,5,0.08077770681632286,-0.6904014924024272,0.7168907502149272,-0.05374377755867715
0.503,13666,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.503,13666,1,-0.3826472750435588,-0.7161433687935588,0.07161211879355855,-0.5793025484810588
0.504,13666,2,0.09356008300581248,-0.8007270263691875,0.5915595459004375,0.011834008787062492
0.509,13673,3,-0.04776661969673868,-0.7701787290717387,0.6357793150092386,-0.01810353375923867
0.509,13673,4,-0.25550494916913263,-0.7683833671378826,0.5286372733878824,-0.25465045698163263
0.51,13673,5,0.08088004274757904,-0.6905432970961709,0.7167273791274209,-0.053946617408670954
0.536,13700,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.536,13700,1,-0.382367900429307,-0.716108134804307,0.07127170902305685,-0.579572490273057
0.536,13700,2,0.09352598129327294,-0.8003949171442271,0.592020893706727,0.011494731293272956
0.537,13702,3,-0.0475807556781036,-0.7705421814593536,0.6353493103656035,-0.018222845521853596
0.538,13702,4,-0.25558544757725166,-0.7685249007022518,0.5284125960147515,-0.2546088850772517
0.538,13702,5,0.08113166202131296,-0.6909020293849372,0.716353689541187,-0.053939138759937055
0.566,13729,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.566,13729,1,-0.381989227200642,-0.715851531888142,0.07101510610689177,-0.580170379544392
0.566,13729,2,0.09277411406284036,-0.7999260812496596,0.5927727609371596,0.011475285937840377
0.57,13733,3,-0.04790834972661573,-0.7705645997266158,0.6353106934766157,-0.017756982539115725
0.57,13733,4,-0.25574275584205425,-0.7686822089670542,0.528325763654554,-0.25415584177955425
0.57,13733,5,0.08106241550324228,-0.6910323110592578,0.7162398305905076,-0.05388631496550771
0.601,13764,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.601,13764,1,-0.3820699729204461,-0.7158712424516961,0.07121792213919592,-0.5800680197954462
0.601,13764,2,0.09230349044898195,-0.8000304939260181,0.5926940681447679,0.012042259980231965
0.608,13771,3,-0.04835663411190105,-0.770585638018151,0.6352706966119009,-0.017045598955651046
0.608,13771,4,-0.25594861138611597,-0.768521853573616,0.5286536895111158,-0.253751345761116
0.608,13771,5,0.08074957381220005,-0.69091790665655,0.7164306019690498,-0.053283629312799945
0.638,13801,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.638,13801,1,-0.38248599056761484,-0.7161041546301149,0.07120669369261463,-0.5795074749426149
0.638,13801,2,0.0922131641017549,-0.800242890585745,0.592418183554495,0.01219607425800491
0.638,13802,3,-0.048699473001724725,-0.7707453714392247,0.6350642190954746,-0.016533945657974718
0.638,13802,4,-0.25613809814026106,-0.768467199702761,0.5288431762652608,-0.25333048095276106
0.638,13802,5,0.08047820522805417,-0.690884099459446,0.7165188650844458,-0.052944646334445844
0.668,13829,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.668,13829,1,-0.38291882053174586,-0.7161707736567458,0.07163952365674564,-0.5790858127192459
0.668,13829,2,0.09198802795343286,-0.8005900970465671,0.591971932984067,0.012764395140932874
0.671,13833,3,-0.04894403045169515,-0.7709899288891952,0.634759460139195,-0.016107116389195146
0.671,13833,4,-0.2566068327179493,-0.7684476530304494,0.5289456999054492,-0.2527005827179494
0.671,13833,5,0.0800074169005936,-0.6908055713806565,0.7166844776306562,-0.052438872161906395
0.7,13864,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.7,13864,1,-0.38323106380557825,-0.7163609466180783,0.07146348568057803,-0.5786656341180783
0.7,13864,2,0.09196283865645494,-0.8007983918122951,0.591691946499795,0.012861276156454951
0.707,13871,3,-0.049317644884675216,-0.7711194026971753,0.634583758165925,-0.01568727379092521
0.707,13871,4,-0.25673671973898615,-0.7683944345827362,0.529014551770236,-0.25258632911398615
0.708,13871,5,0.07990649621053286,-0.6906013162894671,0.7169074686332171,-0.05223461707071713
0.734,13899,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.735,13899,1,-0.3833394503288007,-0.7164693331413007,0.07138876673505051,-0.5784688448600508
0.735,13899,2,0.09193652905556378,-0.8010078068819363,0.5914130803194363,0.01283496655556378
0.74,13904,3,-0.04911599745442192,-0.7713450013606721,0.6343210755794219,-0.015851837298171908
0.74,13904,4,-0.2567550317695021,-0.7684737817695021,0.528910793488252,-0.2525436059882521
0.741,13904,5,0.07973873170108753,-0.6906470104864124,0.7168921276739124,-0.052097205798912465
0.768,13932,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.768,13932,1,-0.3833394503288007,-0.7164693331413007,0.07138876673505051,-0.5784688448600508
0.768,13932,2,0.0920947506033355,-0.8009716556466645,0.5914379642404144,0.01281008263458551
0.769,13932,3,-0.04911599745442192,-0.7713450013606721,0.6343210755794219,-0.015851837298171908
0.769,13932,4,-0.2564778038842497,-0.7686237999779997,0.5287556359154996,-0.2526936241967497
0.769,13932,5,0.07993819765509319,-0.6906916851574068,0.7168147320324068,-0.0522639507824068
0.803,13966,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.803,13966,1,-0.3833217589202276,-0.7164516417327276,0.07131004017022735,-0.5785121886077277
0.803,13966,2,0.09208482054387107,-0.8009205505498789,0.5915089294561289,0.012800152575121085
0.812,13976,3,-0.04898237087268237,-0.7712113747789324,0.6344926247789324,-0.015901316185182365
0.812,13976,4,-0.25636408294142166,-0.7685711141914217,0.5288250204414215,-0.2528240438789217
0.812,13976,5,0.08017754614341682,-0.6906354421378331,0.7168195241690831,-0.05257391870033317
0.834,13998,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.834,13998,1,-0.3829893817810125,-0.7163634052185124,0.07073352240601227,-0.5789122333435125
0.834,13998,2,0.09222083184272456,-0.8007845392510254,0.5916780939385253,0.012508917780224574
0.837,14001,3,-0.048705322589147004,-0.771300537432897,0.634398681964147,-0.016173584307896997
0.837,14001,4,-0.25598110093534693,-0.7686153782790969,0.5288082493728468,-0.25311244859159693
0.837,14001,5,0.08041469711771992,-0.69070346694478,0.71670444350728,-0.05288608413228007
0.866,14030,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.866,14030,1,-0.38291383346292673,-0.7164709623691767,0.07016969283792651,-0.5788977201816768
0.866,14030,2,0.09232301473602222,-0.8008044266702278,0.5916369462014777,0.012427995204772238
0.87,14034,3,-0.048705322589147004,-0.771300537432897,0.634398681964147,-0.016173584307896997
0.87,14034,4,-0.2558682200203262,-0.7686856028328262,0.5287564036140759,-0.2531216379890762
0.87,14034,5,0.08058146828868673,-0.6907198012425633,0.7166597426488132,-0.05302448874256326
0.903,14067,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.903,14067,1,-0.3829591443478647,-0.7165162732541147,0.07009293341036454,-0.5788209607541148
0.903,14067,2,0.09229556230769964,-0.8008318790985504,0.5916033634735502,0.012461577932699655
0.91,14073,3,-0.048705322589147004,-0.771300537432897,0.634398681964147,-0.016173584307896997
0.91,14073,4,-0.2558601112323632,-0.7687385292011133,0.5286872596698631,-0.25311352920111324
0.91,14073,5,0.08064841612957035,-0.6907138885579296,0.7166538299641796,-0.05307961121417964
0.934,14098,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.934,14098,1,-0.3830494782558449,-0.7164235016933449,0.07030533763084468,-0.5788502595058449
0.934,14098,2,0.09207368989387284,-0.8008706460436273,0.5915810952623771,0.012666951612622839
0.941,14104,3,-0.04894402182845292,-0.7712950960472029,0.6343932405784528,-0.015924002297202915
0.941,14104,4,-0.25593847328106983,-0.7686948209373199,0.5287045865623197,-0.2531308560935699
0.941,14104,5,0.08044758910938904,-0.690731610109361,0.7166715515156108,-0.052914227296860954
0.969,14131,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.969,14131,1,-0.38304444577811647,-0.7163574340593665,0.0705444457781163,-0.5789062621843666
0.969,14131,2,0.09185949244594227,-0.8007796677103077,0.5917342575540576,0.012818965102192284
0.969,14133,3,-0.04916569657371617,-0.7711505598549663,0.6345538801674662,-0.015840501261216163
0.969,14133,4,-0.2558741850312506,-0.7684474272187506,0.5290675444062505,-0.25318863815625064
0.969,14133,5,0.08054619859964646,-0.6905719654628535,0.7168170826503535,-0.052876652962853536
1.003,14167,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.003,14167,1,-0.3830088254342989,-0.7162607785592989,0.0705088254342987,-0.5790537473092989
1.003,14167,2,0.09188693078556304,-0.800752229370687,0.5917678543706868,0.01278536828556305
1.01,14173,3,-0.048928377940393675,-0.7711573818466437,0.6345607021591437,-0.01596939356539367
1.01,14173,4,-0.255813238544012,-0.768447515887762,0.5290676330752617,-0.253249761981512
1.01,14173,5,0.08075173378790806,-0.690549535743342,0.7167946529308418,-0.05315939902459193
1.034,14197,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.034,14197,1,-0.38298615422580606,-0.7162381073508061,0.0705471893820559,-0.5790921112570562
1.034,14197,2,0.09191437204725368,-0.8007247881089964,0.5918014482652464,0.012751774391003683
1.041,14203,3,-0.048895708445193864,-0.7711857475076939,0.6345280326639438,-0.015997759226443857
1.041,14203,4,-0.255813238544012,-0.768447515887762,0.5290676330752617,-0.253249761981512
1.041,14203,5,0.08081869543190184,-0.6905436092555981,0.7167887264430981,-0.05321450769309815
1.069,14231,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.069,14231,1,-0.38298136568847707,-0.7162943539697271,0.07054240084472685,-0.5790262875634771
1.069,14231,2,0.09194181623093034,-0.8006973439253197,0.5918350392378195,0.012718183418430354
1.069,14233,3,-0.048716676282641036,-0.771189820813891,0.634532105970141,-0.01618493800139103
1.07,14233,4,-0.25560488026213735,-0.7685443333871373,0.5289813451058872,-0.25334657948088735
1.07,14233,5,0.0810913299777633,-0.6905151153347366,0.7167602325222366,-0.05355222470973669
1.104,14267,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.104,14267,1,-0.38286021799837866,-0.7162342414358787,0.07029918284212844,-0.5792103156546287
1.104,14267,2,0.09192324094338528,-0.8005938489003648,0.5919756848378646,0.01282167844338529
1.11,14273,3,-0.04869533487729244,-0.7711074442522925,0.6346328348772923,-0.016224631752292433
1.11,14273,4,-0.25553365918442583,-0.7684120771531759,0.5291542646531757,-0.2534584638719259
1.11,14273,5,0.0811218386469863,-0.6904235715092637,0.7168517941655136,-0.053460680884263694
1.135,14298,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.135,14298,1,-0.38288288804194914,-0.7162569114794491,0.07026081772944898,-0.5791719505419493
1.135,14298,2,0.0919868239297636,-0.8005913010702363,0.5919731370077363,0.012641120804763609
1.141,14304,3,-0.048602965225849455,-0.7711371449133496,0.6346015003820994,-0.016315367569599445
1.141,14304,4,-0.2554991339121359,-0.768438587037136,0.5291197393808857,-0.25348497375588597
1.141,14304,5,0.08126057323142,-0.69040690723733,0.7168351298935799,-0.053688157237329996
1.167,14331,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.168,14331,1,-0.3829102147917999,-0.7161621679167998,0.07034917963554965,-0.5792603124480499
1.168,14331,2,0.09192203150451111,-0.8005950583392389,0.5919768942767387,0.012698398692011129
1.171,14335,3,-0.048602965225849455,-0.7711371449133496,0.6346015003820994,-0.016315367569599445
1.171,14335,4,-0.2554991339121359,-0.768438587037136,0.5291197393808857,-0.25348497375588597
1.171,14335,5,0.08102434136898568,-0.6905210687872643,0.7167661859747643,-0.05349714300601432
1.202,14366,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.202,14366,1,-0.38272455340874556,-0.7162816823149956,0.07016351825249534,-0.5792577565337456
1.202,14366,2,0.0922472342882405,-0.8005750313367594,0.5919568672742594,0.012535320225740512
1.21,14374,3,-0.048159329745713575,-0.7711207555269636,0.6346461461519635,-0.016665189120713568
1.21,14374,4,-0.25542076638373123,-0.7684822898212312,0.5291024070087311,-0.25346764138373123
1.21,14374,5,0.08122301243049679,-0.6906275735070032,0.7166285500695031,-0.053664682882003205
1.234,14397,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.234,14397,1,-0.3826793266281273,-0.7162974906906273,0.07011829147187715,-0.5792735649093774
1.234,14397,2,0.09233951747289432,-0.8005437833083557,0.5919866544021055,0.01244449794164433
1.239,14403,3,-0.048066899259291807,-0.7711503953530419,0.6346147508217919,-0.016755864103041803
1.239,14403,4,-0.25542076638373123,-0.7684822898212312,0.5291024070087311,-0.25346764138373123
1.239,14403,5,0.08105494939562075,-0.6906735662293793,0.7166135076356291,-0.05352757013562925
1.271,14434,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.271,14434,1,-0.3826793266281273,-0.7162974906906273,0.07011829147187715,-0.5792735649093774
1.271,14434,2,0.09227351928335614,-0.8005487463416439,0.5919916174353937,0.012378499752106156
1.272,14435,3,-0.048066899259291807,-0.7711503953530419,0.6346147508217919,-0.016755864103041803
1.272,14435,4,-0.2553597951553586,-0.7684823537491086,0.5291024709366083,-0.2535287404678586
1.272,14435,5,0.081255939835774,-0.690655681257976,0.7165956226642258,-0.05369279063297599
1.304,14466,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.304,14466,1,-0.38272455340874556,-0.7162816823149956,0.07016351825249534,-0.5792577565337456
1.304,14466,2,0.0922087006849301,-0.80055252978382,0.59199540087757,0.012435751466180105
1.311,14474,3,-0.048066899259291807,-0.7711503953530419,0.6346147508217919,-0.016755864103041803
1.311,14474,4,-0.25542076638373123,-0.7684822898212312,0.5291024070087311,-0.25346764138373123
1.311,14474,5,0.08112194070596196,-0.690667610075288,0.716607551481538,-0.053582649137788034
1.333,14497,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.333,14497,1,-0.3826567659449932,-0.7163359651637432,0.07003469563249304,-0.5792510042262433
1.333,14497,2,0.09227351928335614,-0.8005487463416439,0.5919916174353937,0.012378499752106156
1.34,14504,3,-0.04809393240710513,-0.7711774285008551,0.634580748813355,-0.016721862094605126
1.34,14504,4,-0.2555600989566202,-0.7684385169253701,0.52911966926912,-0.2534238684878702
1.34,14504,5,0.0810560995787426,-0.6906113808900074,0.7166733926087573,-0.05352641995250739
1.372,14536,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.372,14536,1,-0.38275221068155674,-0.7163703747440567,0.06988599974405652,-0.5791633434940568
1.372,14536,2,0.09237570089344355,-0.8005686350440564,0.5919504709815564,0.01229757589344356
1.372,14536,3,-0.048055555423800245,-0.7712611218300502,0.6344813366738001,-0.016744520267550238
1.372,14536,4,-0.2554991339121359,-0.768438587037136,0.5291197393808857,-0.25348497375588597
1.373,14536,5,0.08118893751925133,-0.6906616484182486,0.7166015898244986,-0.05363772263699867
1.407,14570,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.407,14570,1,-0.38267952539342964,-0.7164197597684296,0.06987434961217942,-0.5791516933621796
1.407,14570,2,0.09237570089344355,-0.8005686350440564,0.5919504709815564,0.01229757589344356
1.409,14572,3,-0.048055555423800245,-0.7712611218300502,0.6344813366738001,-0.016744520267550238
1.409,14572,4,-0.2554991339121359,-0.768438587037136,0.5291197393808857,-0.25348497375588597
1.409,14572,5,0.08132294765581577,-0.6906497085941843,0.7165896500004341,-0.053747853125434224
1.435,14598,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.435,14598,1,-0.38274732677523504,-0.716365490837735,0.07000318615023482,-0.579158459587735
1.436,14598,2,0.09237570089344355,-0.8005686350440564,0.5919504709815564,0.01229757589344356
1.442,14606,3,-0.04787204633101888,-0.7713217533622689,0.6344198978935187,-0.016805151799768873
1.442,14606,4,-0.2554910462419569,-0.7684915345232068,0.5290506165544566,-0.2534768860857069
1.442,14606,5,0.08112194070596196,-0.690667610075288,0.716607551481538,-0.053582649137788034
1.471,14634,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.472,14634,1,-0.38286523185864874,-0.7163002904523987,0.07006005607739851,-0.5791542943586487
1.472,14634,2,0.09224605192091434,-0.8005762137040857,0.5919580496415855,0.012412067545914354
1.473,14636,3,-0.048142313901840816,-0.7712868451518409,0.6344460248393406,-0.01664817327684081
1.473,14636,4,-0.2554910462419569,-0.7684915345232068,0.5290506165544566,-0.2534768860857069
1.473,14636,5,0.08102088274375152,-0.6907076328812485,0.7165865391312484,-0.05350060163124847
1.504,14667,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.505,14667,1,-0.3829380051779262,-0.7163120286154262,0.06994972392792603,-0.5791049973654263
1.505,14667,2,0.09250537318613578,-0.8005610330638642,0.5919428690013642,0.01218310756113579
1.511,14675,3,-0.04792470973805658,-0.7713744167693067,0.6343504909880565,-0.016857815206806567
1.511,14675,4,-0.25550938976808285,-0.7685709132055829,0.5289468897680827,-0.2534341944555829
1.511,14675,5,0.0810515312684142,-0.690860089825336,0.7164338202940858,-0.05353098826283581
1.538,14702,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.538,14702,1,-0.3829380051779262,-0.7163120286154262,0.06994972392792603,-0.5791049973654263
1.538,14702,2,0.0925702180780591,-0.8005572233281909,0.5919390592656908,0.01212588214055911
1.542,14705,3,-0.04756756979212756,-0.7713834877608776,0.6343595619796274,-0.017111026823377555
1.542,14705,4,-0.2553895746867916,-0.7687562739055417,0.5287050043742915,-0.25349748484304163
1.542,14705,5,0.08104927953487417,-0.6909844118713758,0.7163140017151257,-0.05353323999637582
1.573,14737,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.573,14737,1,-0.3829380051779262,-0.7163120286154262,0.06994972392792603,-0.5791049973654263
1.573,14737,2,0.0925702180780591,-0.8005572233281909,0.5919390592656908,0.01212588214055911
1.574,14737,3,-0.04762733820399634,-0.7713822210164964,0.6343582952352463,-0.017048724922746335
1.574,14737,4,-0.2553895746867916,-0.7687562739055417,0.5287050043742915,-0.25349748484304163
1.574,14737,5,0.08104816177332441,-0.6910465647891756,0.7162540843204255,-0.05353435775792558
1.605,14768,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
