,Timestamp,frame_path
32,0.47,../../video_data/frames/participant_1\frame_01_0.47.jpg
33,0.504,../../video_data/frames/participant_1\frame_01_0.504.jpg
34,0.506,../../video_data/frames/participant_1\frame_01_0.506.jpg
35,0.533,../../video_data/frames/participant_1\frame_01_0.533.jpg
36,0.536,../../video_data/frames/participant_1\frame_01_0.536.jpg
37,0.537,../../video_data/frames/participant_1\frame_01_0.537.jpg
38,0.566,../../video_data/frames/participant_1\frame_01_0.566.jpg
39,0.567,../../video_data/frames/participant_1\frame_01_0.567.jpg
40,0.568,../../video_data/frames/participant_1\frame_01_0.568.jpg
41,0.602,../../video_data/frames/participant_1\frame_01_0.602.jpg
42,0.603,../../video_data/frames/participant_1\frame_01_0.603.jpg
43,0.606,../../video_data/frames/participant_1\frame_01_0.606.jpg
44,0.607,../../video_data/frames/participant_1\frame_01_0.607.jpg
45,0.632,../../video_data/frames/participant_1\frame_01_0.632.jpg
46,0.633,../../video_data/frames/participant_1\frame_01_0.633.jpg
47,0.645,../../video_data/frames/participant_1\frame_01_0.645.jpg
48,0.667,../../video_data/frames/participant_1\frame_01_0.667.jpg
49,0.668,../../video_data/frames/participant_1\frame_01_0.668.jpg
50,0.672,../../video_data/frames/participant_1\frame_01_0.672.jpg
51,0.702,../../video_data/frames/participant_1\frame_01_0.702.jpg
52,0.705,../../video_data/frames/participant_1\frame_01_0.705.jpg
53,0.706,../../video_data/frames/participant_1\frame_01_0.706.jpg
54,0.733,../../video_data/frames/participant_1\frame_01_0.733.jpg
55,0.734,../../video_data/frames/participant_1\frame_01_0.734.jpg
56,0.736,../../video_data/frames/participant_1\frame_01_0.736.jpg
57,0.768,../../video_data/frames/participant_1\frame_01_0.768.jpg
58,0.769,../../video_data/frames/participant_1\frame_01_0.769.jpg
59,0.77,../../video_data/frames/participant_1\frame_01_0.77.jpg
60,0.8,../../video_data/frames/participant_1\frame_01_0.8.jpg
61,0.801,../../video_data/frames/participant_1\frame_01_0.801.jpg
62,0.804,../../video_data/frames/participant_1\frame_01_0.804.jpg
63,0.833,../../video_data/frames/participant_1\frame_01_0.833.jpg
64,0.834,../../video_data/frames/participant_1\frame_01_0.834.jpg
65,0.836,../../video_data/frames/participant_1\frame_01_0.836.jpg
66,0.837,../../video_data/frames/participant_1\frame_01_0.837.jpg
67,0.868,../../video_data/frames/participant_1\frame_01_0.868.jpg
68,0.878,../../video_data/frames/participant_1\frame_01_0.878.jpg
69,0.879,../../video_data/frames/participant_1\frame_01_0.879.jpg
70,0.903,../../video_data/frames/participant_1\frame_01_0.903.jpg
71,0.914,../../video_data/frames/participant_1\frame_01_0.914.jpg
72,0.933,../../video_data/frames/participant_1\frame_01_0.933.jpg
73,0.944,../../video_data/frames/participant_1\frame_01_0.944.jpg
74,0.967,../../video_data/frames/participant_1\frame_01_0.967.jpg
75,0.974,../../video_data/frames/participant_1\frame_01_0.974.jpg
76,1.0,../../video_data/frames/participant_1\frame_01_1.0.jpg
77,1.001,../../video_data/frames/participant_1\frame_01_1.001.jpg
78,1.004,../../video_data/frames/participant_1\frame_01_1.004.jpg
79,1.035,../../video_data/frames/participant_1\frame_01_1.035.jpg
80,1.037,../../video_data/frames/participant_1\frame_01_1.037.jpg
81,1.038,../../video_data/frames/participant_1\frame_01_1.038.jpg
82,1.067,../../video_data/frames/participant_1\frame_01_1.067.jpg
83,1.069,../../video_data/frames/participant_1\frame_01_1.069.jpg
84,1.074,../../video_data/frames/participant_1\frame_01_1.074.jpg
85,1.101,../../video_data/frames/participant_1\frame_01_1.101.jpg
86,1.112,../../video_data/frames/participant_1\frame_01_1.112.jpg
87,1.139,../../video_data/frames/participant_1\frame_01_1.139.jpg
88,1.14,../../video_data/frames/participant_1\frame_01_1.14.jpg
89,1.17,../../video_data/frames/participant_1\frame_01_1.17.jpg
90,1.174,../../video_data/frames/participant_1\frame_01_1.174.jpg
91,1.2,../../video_data/frames/participant_1\frame_01_1.2.jpg
92,1.201,../../video_data/frames/participant_1\frame_01_1.201.jpg
93,1.205,../../video_data/frames/participant_1\frame_01_1.205.jpg
94,1.206,../../video_data/frames/participant_1\frame_01_1.206.jpg
95,1.238,../../video_data/frames/participant_1\frame_01_1.238.jpg
96,1.239,../../video_data/frames/participant_1\frame_01_1.239.jpg
97,1.241,../../video_data/frames/participant_1\frame_01_1.241.jpg
98,1.242,../../video_data/frames/participant_1\frame_01_1.242.jpg
99,1.27,../../video_data/frames/participant_1\frame_01_1.27.jpg
100,1.277,../../video_data/frames/participant_1\frame_01_1.277.jpg
101,1.278,../../video_data/frames/participant_1\frame_01_1.278.jpg
102,1.3,../../video_data/frames/participant_1\frame_01_1.3.jpg
103,1.307,../../video_data/frames/participant_1\frame_01_1.307.jpg
104,1.339,../../video_data/frames/participant_1\frame_01_1.339.jpg
105,1.343,../../video_data/frames/participant_1\frame_01_1.343.jpg
106,1.37,../../video_data/frames/participant_1\frame_01_1.37.jpg
107,1.376,../../video_data/frames/participant_1\frame_01_1.376.jpg
108,1.408,../../video_data/frames/participant_1\frame_01_1.408.jpg
109,1.409,../../video_data/frames/participant_1\frame_01_1.409.jpg
110,1.439,../../video_data/frames/participant_1\frame_01_1.439.jpg
111,1.446,../../video_data/frames/participant_1\frame_01_1.446.jpg
112,1.468,../../video_data/frames/participant_1\frame_01_1.468.jpg
113,1.47,../../video_data/frames/participant_1\frame_01_1.47.jpg
114,1.475,../../video_data/frames/participant_1\frame_01_1.475.jpg
115,1.476,../../video_data/frames/participant_1\frame_01_1.476.jpg
116,1.501,../../video_data/frames/participant_1\frame_01_1.501.jpg
117,1.507,../../video_data/frames/participant_1\frame_01_1.507.jpg
118,1.539,../../video_data/frames/participant_1\frame_01_1.539.jpg
119,1.54,../../video_data/frames/participant_1\frame_01_1.54.jpg
120,1.543,../../video_data/frames/participant_1\frame_01_1.543.jpg
121,1.544,../../video_data/frames/participant_1\frame_01_1.544.jpg
122,1.57,../../video_data/frames/participant_1\frame_01_1.57.jpg
123,1.571,../../video_data/frames/participant_1\frame_01_1.571.jpg
124,1.576,../../video_data/frames/participant_1\frame_01_1.576.jpg
125,1.604,../../video_data/frames/participant_1\frame_01_1.604.jpg
126,1.606,../../video_data/frames/participant_1\frame_01_1.606.jpg
127,1.607,../../video_data/frames/participant_1\frame_01_1.607.jpg
128,1.64,../../video_data/frames/participant_1\frame_01_1.64.jpg
129,1.641,../../video_data/frames/participant_1\frame_01_1.641.jpg
130,1.643,../../video_data/frames/participant_1\frame_01_1.643.jpg
131,1.644,../../video_data/frames/participant_1\frame_01_1.644.jpg
132,1.67,../../video_data/frames/participant_1\frame_01_1.67.jpg
133,1.681,../../video_data/frames/participant_1\frame_01_1.681.jpg
134,1.701,../../video_data/frames/participant_1\frame_01_1.701.jpg
135,1.706,../../video_data/frames/participant_1\frame_01_1.706.jpg
136,1.738,../../video_data/frames/participant_1\frame_01_1.738.jpg
137,1.739,../../video_data/frames/participant_1\frame_01_1.739.jpg
138,1.745,../../video_data/frames/participant_1\frame_01_1.745.jpg
139,1.771,../../video_data/frames/participant_1\frame_01_1.771.jpg
140,1.772,../../video_data/frames/participant_1\frame_01_1.772.jpg
141,1.775,../../video_data/frames/participant_1\frame_01_1.775.jpg
142,1.802,../../video_data/frames/participant_1\frame_01_1.802.jpg
143,1.803,../../video_data/frames/participant_1\frame_01_1.803.jpg
144,1.806,../../video_data/frames/participant_1\frame_01_1.806.jpg
145,1.84,../../video_data/frames/participant_1\frame_01_1.84.jpg
146,1.845,../../video_data/frames/participant_1\frame_01_1.845.jpg
147,1.846,../../video_data/frames/participant_1\frame_01_1.846.jpg
148,1.871,../../video_data/frames/participant_1\frame_01_1.871.jpg
149,1.876,../../video_data/frames/participant_1\frame_01_1.876.jpg
150,1.906,../../video_data/frames/participant_1\frame_01_1.906.jpg
151,1.907,../../video_data/frames/participant_1\frame_01_1.907.jpg
152,1.908,../../video_data/frames/participant_1\frame_01_1.908.jpg
153,1.939,../../video_data/frames/participant_1\frame_01_1.939.jpg
154,1.94,../../video_data/frames/participant_1\frame_01_1.94.jpg
155,1.948,../../video_data/frames/participant_1\frame_01_1.948.jpg
156,1.971,../../video_data/frames/participant_1\frame_01_1.971.jpg
157,1.974,../../video_data/frames/participant_1\frame_01_1.974.jpg
158,1.976,../../video_data/frames/participant_1\frame_01_1.976.jpg
159,10.023,../../video_data/frames/participant_1\frame_01_10.023.jpg
160,10.025,../../video_data/frames/participant_1\frame_01_10.025.jpg
161,10.027,../../video_data/frames/participant_1\frame_01_10.027.jpg
162,10.061,../../video_data/frames/participant_1\frame_01_10.061.jpg
163,10.062,../../video_data/frames/participant_1\frame_01_10.062.jpg
164,10.063,../../video_data/frames/participant_1\frame_01_10.063.jpg
165,10.094,../../video_data/frames/participant_1\frame_01_10.094.jpg
166,10.095,../../video_data/frames/participant_1\frame_01_10.095.jpg
167,10.101,../../video_data/frames/participant_1\frame_01_10.101.jpg
168,10.123,../../video_data/frames/participant_1\frame_01_10.123.jpg
169,10.124,../../video_data/frames/participant_1\frame_01_10.124.jpg
170,10.127,../../video_data/frames/participant_1\frame_01_10.127.jpg
171,10.128,../../video_data/frames/participant_1\frame_01_10.128.jpg
172,10.157,../../video_data/frames/participant_1\frame_01_10.157.jpg
173,10.158,../../video_data/frames/participant_1\frame_01_10.158.jpg
174,10.166,../../video_data/frames/participant_1\frame_01_10.166.jpg
175,10.19,../../video_data/frames/participant_1\frame_01_10.19.jpg
176,10.199,../../video_data/frames/participant_1\frame_01_10.199.jpg
177,10.224,../../video_data/frames/participant_1\frame_01_10.224.jpg
178,10.227,../../video_data/frames/participant_1\frame_01_10.227.jpg
179,10.228,../../video_data/frames/participant_1\frame_01_10.228.jpg
180,10.258,../../video_data/frames/participant_1\frame_01_10.258.jpg
181,10.263,../../video_data/frames/participant_1\frame_01_10.263.jpg
182,10.264,../../video_data/frames/participant_1\frame_01_10.264.jpg
183,10.287,../../video_data/frames/participant_1\frame_01_10.287.jpg
184,10.288,../../video_data/frames/participant_1\frame_01_10.288.jpg
185,10.292,../../video_data/frames/participant_1\frame_01_10.292.jpg
186,10.293,../../video_data/frames/participant_1\frame_01_10.293.jpg
187,10.324,../../video_data/frames/participant_1\frame_01_10.324.jpg
188,10.325,../../video_data/frames/participant_1\frame_01_10.325.jpg
189,10.328,../../video_data/frames/participant_1\frame_01_10.328.jpg
190,10.357,../../video_data/frames/participant_1\frame_01_10.357.jpg
191,10.358,../../video_data/frames/participant_1\frame_01_10.358.jpg
192,10.362,../../video_data/frames/participant_1\frame_01_10.362.jpg
193,10.363,../../video_data/frames/participant_1\frame_01_10.363.jpg
194,10.393,../../video_data/frames/participant_1\frame_01_10.393.jpg
195,10.394,../../video_data/frames/participant_1\frame_01_10.394.jpg
196,10.424,../../video_data/frames/participant_1\frame_01_10.424.jpg
197,10.432,../../video_data/frames/participant_1\frame_01_10.432.jpg
198,10.456,../../video_data/frames/participant_1\frame_01_10.456.jpg
199,10.457,../../video_data/frames/participant_1\frame_01_10.457.jpg
200,10.458,../../video_data/frames/participant_1\frame_01_10.458.jpg
201,10.462,../../video_data/frames/participant_1\frame_01_10.462.jpg
202,10.463,../../video_data/frames/participant_1\frame_01_10.463.jpg
203,10.487,../../video_data/frames/participant_1\frame_01_10.487.jpg
204,10.488,../../video_data/frames/participant_1\frame_01_10.488.jpg
205,10.502,../../video_data/frames/participant_1\frame_01_10.502.jpg
206,10.503,../../video_data/frames/participant_1\frame_01_10.503.jpg
207,10.526,../../video_data/frames/participant_1\frame_01_10.526.jpg
208,10.527,../../video_data/frames/participant_1\frame_01_10.527.jpg
209,10.529,../../video_data/frames/participant_1\frame_01_10.529.jpg
210,10.53,../../video_data/frames/participant_1\frame_01_10.53.jpg
211,10.557,../../video_data/frames/participant_1\frame_01_10.557.jpg
212,10.558,../../video_data/frames/participant_1\frame_01_10.558.jpg
213,10.563,../../video_data/frames/participant_1\frame_01_10.563.jpg
214,10.564,../../video_data/frames/participant_1\frame_01_10.564.jpg
215,10.586,../../video_data/frames/participant_1\frame_01_10.586.jpg
216,10.587,../../video_data/frames/participant_1\frame_01_10.587.jpg
217,10.594,../../video_data/frames/participant_1\frame_01_10.594.jpg
218,10.626,../../video_data/frames/participant_1\frame_01_10.626.jpg
219,10.629,../../video_data/frames/participant_1\frame_01_10.629.jpg
220,10.63,../../video_data/frames/participant_1\frame_01_10.63.jpg
221,10.665,../../video_data/frames/participant_1\frame_01_10.665.jpg
222,10.666,../../video_data/frames/participant_1\frame_01_10.666.jpg
223,10.687,../../video_data/frames/participant_1\frame_01_10.687.jpg
224,10.688,../../video_data/frames/participant_1\frame_01_10.688.jpg
225,10.694,../../video_data/frames/participant_1\frame_01_10.694.jpg
226,10.727,../../video_data/frames/participant_1\frame_01_10.727.jpg
227,10.731,../../video_data/frames/participant_1\frame_01_10.731.jpg
228,10.757,../../video_data/frames/participant_1\frame_01_10.757.jpg
229,10.758,../../video_data/frames/participant_1\frame_01_10.758.jpg
230,10.762,../../video_data/frames/participant_1\frame_01_10.762.jpg
231,10.788,../../video_data/frames/participant_1\frame_01_10.788.jpg
232,10.789,../../video_data/frames/participant_1\frame_01_10.789.jpg
233,10.793,../../video_data/frames/participant_1\frame_01_10.793.jpg
234,10.826,../../video_data/frames/participant_1\frame_01_10.826.jpg
235,10.827,../../video_data/frames/participant_1\frame_01_10.827.jpg
236,10.83,../../video_data/frames/participant_1\frame_01_10.83.jpg
237,10.831,../../video_data/frames/participant_1\frame_01_10.831.jpg
238,10.858,../../video_data/frames/participant_1\frame_01_10.858.jpg
239,10.862,../../video_data/frames/participant_1\frame_01_10.862.jpg
240,10.863,../../video_data/frames/participant_1\frame_01_10.863.jpg
241,10.888,../../video_data/frames/participant_1\frame_01_10.888.jpg
242,10.894,../../video_data/frames/participant_1\frame_01_10.894.jpg
243,10.934,../../video_data/frames/participant_1\frame_01_10.934.jpg
244,10.935,../../video_data/frames/participant_1\frame_01_10.935.jpg
245,10.936,../../video_data/frames/participant_1\frame_01_10.936.jpg
246,10.958,../../video_data/frames/participant_1\frame_01_10.958.jpg
247,10.963,../../video_data/frames/participant_1\frame_01_10.963.jpg
248,10.964,../../video_data/frames/participant_1\frame_01_10.964.jpg
249,10.991,../../video_data/frames/participant_1\frame_01_10.991.jpg
250,10.992,../../video_data/frames/participant_1\frame_01_10.992.jpg
251,100.018,../../video_data/frames/participant_1\frame_01_100.018.jpg
252,100.021,../../video_data/frames/participant_1\frame_01_100.021.jpg
253,100.022,../../video_data/frames/participant_1\frame_01_100.022.jpg
254,100.051,../../video_data/frames/participant_1\frame_01_100.051.jpg
255,100.053,../../video_data/frames/participant_1\frame_01_100.053.jpg
256,100.087,../../video_data/frames/participant_1\frame_01_100.087.jpg
257,100.091,../../video_data/frames/participant_1\frame_01_100.091.jpg
258,100.122,../../video_data/frames/participant_1\frame_01_100.122.jpg
259,100.123,../../video_data/frames/participant_1\frame_01_100.123.jpg
260,100.149,../../video_data/frames/participant_1\frame_01_100.149.jpg
261,100.153,../../video_data/frames/participant_1\frame_01_100.153.jpg
262,100.154,../../video_data/frames/participant_1\frame_01_100.154.jpg
263,100.187,../../video_data/frames/participant_1\frame_01_100.187.jpg
264,100.19,../../video_data/frames/participant_1\frame_01_100.19.jpg
265,100.217,../../video_data/frames/participant_1\frame_01_100.217.jpg
266,100.222,../../video_data/frames/participant_1\frame_01_100.222.jpg
267,100.249,../../video_data/frames/participant_1\frame_01_100.249.jpg
268,100.253,../../video_data/frames/participant_1\frame_01_100.253.jpg
269,100.286,../../video_data/frames/participant_1\frame_01_100.286.jpg
270,100.287,../../video_data/frames/participant_1\frame_01_100.287.jpg
271,100.292,../../video_data/frames/participant_1\frame_01_100.292.jpg
272,100.327,../../video_data/frames/participant_1\frame_01_100.327.jpg
273,100.349,../../video_data/frames/participant_1\frame_01_100.349.jpg
274,100.35,../../video_data/frames/participant_1\frame_01_100.35.jpg
275,100.351,../../video_data/frames/participant_1\frame_01_100.351.jpg
276,100.385,../../video_data/frames/participant_1\frame_01_100.385.jpg
277,100.399,../../video_data/frames/participant_1\frame_01_100.399.jpg
278,100.4,../../video_data/frames/participant_1\frame_01_100.4.jpg
279,100.418,../../video_data/frames/participant_1\frame_01_100.418.jpg
280,100.419,../../video_data/frames/participant_1\frame_01_100.419.jpg
281,100.423,../../video_data/frames/participant_1\frame_01_100.423.jpg
282,100.424,../../video_data/frames/participant_1\frame_01_100.424.jpg
283,100.45,../../video_data/frames/participant_1\frame_01_100.45.jpg
284,100.452,../../video_data/frames/participant_1\frame_01_100.452.jpg
285,100.486,../../video_data/frames/participant_1\frame_01_100.486.jpg
286,100.492,../../video_data/frames/participant_1\frame_01_100.492.jpg
287,100.52,../../video_data/frames/participant_1\frame_01_100.52.jpg
288,100.523,../../video_data/frames/participant_1\frame_01_100.523.jpg
289,100.551,../../video_data/frames/participant_1\frame_01_100.551.jpg
290,100.552,../../video_data/frames/participant_1\frame_01_100.552.jpg
291,100.591,../../video_data/frames/participant_1\frame_01_100.591.jpg
292,100.592,../../video_data/frames/participant_1\frame_01_100.592.jpg
293,100.619,../../video_data/frames/participant_1\frame_01_100.619.jpg
294,100.629,../../video_data/frames/participant_1\frame_01_100.629.jpg
295,100.65,../../video_data/frames/participant_1\frame_01_100.65.jpg
296,100.654,../../video_data/frames/participant_1\frame_01_100.654.jpg
297,100.687,../../video_data/frames/participant_1\frame_01_100.687.jpg
298,100.693,../../video_data/frames/participant_1\frame_01_100.693.jpg
299,100.718,../../video_data/frames/participant_1\frame_01_100.718.jpg
300,100.725,../../video_data/frames/participant_1\frame_01_100.725.jpg
301,100.752,../../video_data/frames/participant_1\frame_01_100.752.jpg
302,100.753,../../video_data/frames/participant_1\frame_01_100.753.jpg
303,100.754,../../video_data/frames/participant_1\frame_01_100.754.jpg
304,100.786,../../video_data/frames/participant_1\frame_01_100.786.jpg
305,100.794,../../video_data/frames/participant_1\frame_01_100.794.jpg
306,100.821,../../video_data/frames/participant_1\frame_01_100.821.jpg
307,100.826,../../video_data/frames/participant_1\frame_01_100.826.jpg
308,100.85,../../video_data/frames/participant_1\frame_01_100.85.jpg
309,100.851,../../video_data/frames/participant_1\frame_01_100.851.jpg
310,100.862,../../video_data/frames/participant_1\frame_01_100.862.jpg
311,100.863,../../video_data/frames/participant_1\frame_01_100.863.jpg
312,100.886,../../video_data/frames/participant_1\frame_01_100.886.jpg
313,100.901,../../video_data/frames/participant_1\frame_01_100.901.jpg
314,100.919,../../video_data/frames/participant_1\frame_01_100.919.jpg
315,100.92,../../video_data/frames/participant_1\frame_01_100.92.jpg
316,100.925,../../video_data/frames/participant_1\frame_01_100.925.jpg
317,100.926,../../video_data/frames/participant_1\frame_01_100.926.jpg
318,100.95,../../video_data/frames/participant_1\frame_01_100.95.jpg
319,100.951,../../video_data/frames/participant_1\frame_01_100.951.jpg
320,100.954,../../video_data/frames/participant_1\frame_01_100.954.jpg
321,100.987,../../video_data/frames/participant_1\frame_01_100.987.jpg
322,100.988,../../video_data/frames/participant_1\frame_01_100.988.jpg
323,100.992,../../video_data/frames/participant_1\frame_01_100.992.jpg
324,100.993,../../video_data/frames/participant_1\frame_01_100.993.jpg
325,101.021,../../video_data/frames/participant_1\frame_01_101.021.jpg
326,101.026,../../video_data/frames/participant_1\frame_01_101.026.jpg
327,101.053,../../video_data/frames/participant_1\frame_01_101.053.jpg
328,101.054,../../video_data/frames/participant_1\frame_01_101.054.jpg
329,101.087,../../video_data/frames/participant_1\frame_01_101.087.jpg
330,101.091,../../video_data/frames/participant_1\frame_01_101.091.jpg
331,101.121,../../video_data/frames/participant_1\frame_01_101.121.jpg
332,101.128,../../video_data/frames/participant_1\frame_01_101.128.jpg
333,101.129,../../video_data/frames/participant_1\frame_01_101.129.jpg
334,101.151,../../video_data/frames/participant_1\frame_01_101.151.jpg
335,101.162,../../video_data/frames/participant_1\frame_01_101.162.jpg
336,101.163,../../video_data/frames/participant_1\frame_01_101.163.jpg
337,101.185,../../video_data/frames/participant_1\frame_01_101.185.jpg
338,101.186,../../video_data/frames/participant_1\frame_01_101.186.jpg
339,101.2,../../video_data/frames/participant_1\frame_01_101.2.jpg
340,101.201,../../video_data/frames/participant_1\frame_01_101.201.jpg
341,101.221,../../video_data/frames/participant_1\frame_01_101.221.jpg
342,101.227,../../video_data/frames/participant_1\frame_01_101.227.jpg
343,101.251,../../video_data/frames/participant_1\frame_01_101.251.jpg
344,101.253,../../video_data/frames/participant_1\frame_01_101.253.jpg
345,101.287,../../video_data/frames/participant_1\frame_01_101.287.jpg
346,101.288,../../video_data/frames/participant_1\frame_01_101.288.jpg
347,101.291,../../video_data/frames/participant_1\frame_01_101.291.jpg
348,101.292,../../video_data/frames/participant_1\frame_01_101.292.jpg
349,101.324,../../video_data/frames/participant_1\frame_01_101.324.jpg
350,101.325,../../video_data/frames/participant_1\frame_01_101.325.jpg
351,101.326,../../video_data/frames/participant_1\frame_01_101.326.jpg
352,101.352,../../video_data/frames/participant_1\frame_01_101.352.jpg
353,101.353,../../video_data/frames/participant_1\frame_01_101.353.jpg
354,101.354,../../video_data/frames/participant_1\frame_01_101.354.jpg
355,101.355,../../video_data/frames/participant_1\frame_01_101.355.jpg
356,101.388,../../video_data/frames/participant_1\frame_01_101.388.jpg
357,101.389,../../video_data/frames/participant_1\frame_01_101.389.jpg
358,101.392,../../video_data/frames/participant_1\frame_01_101.392.jpg
359,101.421,../../video_data/frames/participant_1\frame_01_101.421.jpg
360,101.428,../../video_data/frames/participant_1\frame_01_101.428.jpg
361,101.452,../../video_data/frames/participant_1\frame_01_101.452.jpg
362,101.456,../../video_data/frames/participant_1\frame_01_101.456.jpg
363,101.487,../../video_data/frames/participant_1\frame_01_101.487.jpg
364,101.491,../../video_data/frames/participant_1\frame_01_101.491.jpg
365,101.521,../../video_data/frames/participant_1\frame_01_101.521.jpg
366,101.528,../../video_data/frames/participant_1\frame_01_101.528.jpg
367,101.529,../../video_data/frames/participant_1\frame_01_101.529.jpg
368,101.553,../../video_data/frames/participant_1\frame_01_101.553.jpg
369,101.554,../../video_data/frames/participant_1\frame_01_101.554.jpg
370,101.588,../../video_data/frames/participant_1\frame_01_101.588.jpg
371,101.589,../../video_data/frames/participant_1\frame_01_101.589.jpg
372,101.59,../../video_data/frames/participant_1\frame_01_101.59.jpg
373,101.621,../../video_data/frames/participant_1\frame_01_101.621.jpg
374,101.628,../../video_data/frames/participant_1\frame_01_101.628.jpg
375,101.629,../../video_data/frames/participant_1\frame_01_101.629.jpg
376,101.654,../../video_data/frames/participant_1\frame_01_101.654.jpg
377,101.656,../../video_data/frames/participant_1\frame_01_101.656.jpg
378,101.687,../../video_data/frames/participant_1\frame_01_101.687.jpg
379,101.691,../../video_data/frames/participant_1\frame_01_101.691.jpg
380,101.723,../../video_data/frames/participant_1\frame_01_101.723.jpg
381,101.728,../../video_data/frames/participant_1\frame_01_101.728.jpg
382,101.755,../../video_data/frames/participant_1\frame_01_101.755.jpg
383,101.759,../../video_data/frames/participant_1\frame_01_101.759.jpg
384,101.786,../../video_data/frames/participant_1\frame_01_101.786.jpg
385,101.788,../../video_data/frames/participant_1\frame_01_101.788.jpg
386,101.791,../../video_data/frames/participant_1\frame_01_101.791.jpg
387,101.827,../../video_data/frames/participant_1\frame_01_101.827.jpg
388,101.828,../../video_data/frames/participant_1\frame_01_101.828.jpg
389,101.829,../../video_data/frames/participant_1\frame_01_101.829.jpg
390,101.855,../../video_data/frames/participant_1\frame_01_101.855.jpg
391,101.859,../../video_data/frames/participant_1\frame_01_101.859.jpg
392,101.886,../../video_data/frames/participant_1\frame_01_101.886.jpg
393,101.887,../../video_data/frames/participant_1\frame_01_101.887.jpg
394,101.891,../../video_data/frames/participant_1\frame_01_101.891.jpg
395,101.924,../../video_data/frames/participant_1\frame_01_101.924.jpg
396,101.93,../../video_data/frames/participant_1\frame_01_101.93.jpg
397,101.958,../../video_data/frames/participant_1\frame_01_101.958.jpg
398,101.96,../../video_data/frames/participant_1\frame_01_101.96.jpg
399,101.961,../../video_data/frames/participant_1\frame_01_101.961.jpg
400,101.988,../../video_data/frames/participant_1\frame_01_101.988.jpg
401,101.989,../../video_data/frames/participant_1\frame_01_101.989.jpg
402,101.99,../../video_data/frames/participant_1\frame_01_101.99.jpg
403,102.023,../../video_data/frames/participant_1\frame_01_102.023.jpg
404,102.03,../../video_data/frames/participant_1\frame_01_102.03.jpg
405,102.031,../../video_data/frames/participant_1\frame_01_102.031.jpg
406,102.057,../../video_data/frames/participant_1\frame_01_102.057.jpg
407,102.058,../../video_data/frames/participant_1\frame_01_102.058.jpg
408,102.087,../../video_data/frames/participant_1\frame_01_102.087.jpg
409,102.088,../../video_data/frames/participant_1\frame_01_102.088.jpg
410,102.1,../../video_data/frames/participant_1\frame_01_102.1.jpg
411,102.123,../../video_data/frames/participant_1\frame_01_102.123.jpg
412,102.139,../../video_data/frames/participant_1\frame_01_102.139.jpg
413,102.156,../../video_data/frames/participant_1\frame_01_102.156.jpg
414,102.157,../../video_data/frames/participant_1\frame_01_102.157.jpg
415,102.158,../../video_data/frames/participant_1\frame_01_102.158.jpg
416,102.188,../../video_data/frames/participant_1\frame_01_102.188.jpg
417,102.189,../../video_data/frames/participant_1\frame_01_102.189.jpg
418,102.223,../../video_data/frames/participant_1\frame_01_102.223.jpg
419,102.224,../../video_data/frames/participant_1\frame_01_102.224.jpg
420,102.23,../../video_data/frames/participant_1\frame_01_102.23.jpg
421,102.257,../../video_data/frames/participant_1\frame_01_102.257.jpg
422,102.258,../../video_data/frames/participant_1\frame_01_102.258.jpg
