,Timestamp,frame_path
49,0.67,../../video_data/frames/participant_4\frame_02_0.67.jpg
50,0.677,../../video_data/frames/participant_4\frame_02_0.677.jpg
51,0.678,../../video_data/frames/participant_4\frame_02_0.678.jpg
52,0.701,../../video_data/frames/participant_4\frame_02_0.701.jpg
53,0.702,../../video_data/frames/participant_4\frame_02_0.702.jpg
54,0.705,../../video_data/frames/participant_4\frame_02_0.705.jpg
55,0.736,../../video_data/frames/participant_4\frame_02_0.736.jpg
56,0.737,../../video_data/frames/participant_4\frame_02_0.737.jpg
57,0.738,../../video_data/frames/participant_4\frame_02_0.738.jpg
58,0.771,../../video_data/frames/participant_4\frame_02_0.771.jpg
59,0.772,../../video_data/frames/participant_4\frame_02_0.772.jpg
60,0.778,../../video_data/frames/participant_4\frame_02_0.778.jpg
61,0.802,../../video_data/frames/participant_4\frame_02_0.802.jpg
62,0.806,../../video_data/frames/participant_4\frame_02_0.806.jpg
63,0.839,../../video_data/frames/participant_4\frame_02_0.839.jpg
64,0.84,../../video_data/frames/participant_4\frame_02_0.84.jpg
65,0.871,../../video_data/frames/participant_4\frame_02_0.871.jpg
66,0.876,../../video_data/frames/participant_4\frame_02_0.876.jpg
67,0.877,../../video_data/frames/participant_4\frame_02_0.877.jpg
68,0.902,../../video_data/frames/participant_4\frame_02_0.902.jpg
69,0.905,../../video_data/frames/participant_4\frame_02_0.905.jpg
70,0.941,../../video_data/frames/participant_4\frame_02_0.941.jpg
71,0.971,../../video_data/frames/participant_4\frame_02_0.971.jpg
72,0.972,../../video_data/frames/participant_4\frame_02_0.972.jpg
73,0.982,../../video_data/frames/participant_4\frame_02_0.982.jpg
74,0.983,../../video_data/frames/participant_4\frame_02_0.983.jpg
75,1.002,../../video_data/frames/participant_4\frame_02_1.002.jpg
76,1.008,../../video_data/frames/participant_4\frame_02_1.008.jpg
77,1.009,../../video_data/frames/participant_4\frame_02_1.009.jpg
78,1.038,../../video_data/frames/participant_4\frame_02_1.038.jpg
79,1.04,../../video_data/frames/participant_4\frame_02_1.04.jpg
80,1.071,../../video_data/frames/participant_4\frame_02_1.071.jpg
81,1.078,../../video_data/frames/participant_4\frame_02_1.078.jpg
82,1.106,../../video_data/frames/participant_4\frame_02_1.106.jpg
83,1.109,../../video_data/frames/participant_4\frame_02_1.109.jpg
84,1.11,../../video_data/frames/participant_4\frame_02_1.11.jpg
85,1.144,../../video_data/frames/participant_4\frame_02_1.144.jpg
86,1.148,../../video_data/frames/participant_4\frame_02_1.148.jpg
87,1.172,../../video_data/frames/participant_4\frame_02_1.172.jpg
88,1.176,../../video_data/frames/participant_4\frame_02_1.176.jpg
89,1.177,../../video_data/frames/participant_4\frame_02_1.177.jpg
90,1.202,../../video_data/frames/participant_4\frame_02_1.202.jpg
91,1.207,../../video_data/frames/participant_4\frame_02_1.207.jpg
92,1.208,../../video_data/frames/participant_4\frame_02_1.208.jpg
93,1.241,../../video_data/frames/participant_4\frame_02_1.241.jpg
94,1.242,../../video_data/frames/participant_4\frame_02_1.242.jpg
95,1.272,../../video_data/frames/participant_4\frame_02_1.272.jpg
96,1.274,../../video_data/frames/participant_4\frame_02_1.274.jpg
97,1.277,../../video_data/frames/participant_4\frame_02_1.277.jpg
98,1.304,../../video_data/frames/participant_4\frame_02_1.304.jpg
99,1.308,../../video_data/frames/participant_4\frame_02_1.308.jpg
100,1.345,../../video_data/frames/participant_4\frame_02_1.345.jpg
101,1.346,../../video_data/frames/participant_4\frame_02_1.346.jpg
102,1.371,../../video_data/frames/participant_4\frame_02_1.371.jpg
103,1.378,../../video_data/frames/participant_4\frame_02_1.378.jpg
104,1.401,../../video_data/frames/participant_4\frame_02_1.401.jpg
105,1.403,../../video_data/frames/participant_4\frame_02_1.403.jpg
106,1.409,../../video_data/frames/participant_4\frame_02_1.409.jpg
107,1.44,../../video_data/frames/participant_4\frame_02_1.44.jpg
108,1.441,../../video_data/frames/participant_4\frame_02_1.441.jpg
109,1.443,../../video_data/frames/participant_4\frame_02_1.443.jpg
110,1.471,../../video_data/frames/participant_4\frame_02_1.471.jpg
111,1.472,../../video_data/frames/participant_4\frame_02_1.472.jpg
112,1.476,../../video_data/frames/participant_4\frame_02_1.476.jpg
113,1.504,../../video_data/frames/participant_4\frame_02_1.504.jpg
114,1.507,../../video_data/frames/participant_4\frame_02_1.507.jpg
115,1.508,../../video_data/frames/participant_4\frame_02_1.508.jpg
116,1.539,../../video_data/frames/participant_4\frame_02_1.539.jpg
117,1.54,../../video_data/frames/participant_4\frame_02_1.54.jpg
118,1.57,../../video_data/frames/participant_4\frame_02_1.57.jpg
119,1.571,../../video_data/frames/participant_4\frame_02_1.571.jpg
120,1.578,../../video_data/frames/participant_4\frame_02_1.578.jpg
121,1.579,../../video_data/frames/participant_4\frame_02_1.579.jpg
122,1.603,../../video_data/frames/participant_4\frame_02_1.603.jpg
123,1.61,../../video_data/frames/participant_4\frame_02_1.61.jpg
124,1.641,../../video_data/frames/participant_4\frame_02_1.641.jpg
125,1.643,../../video_data/frames/participant_4\frame_02_1.643.jpg
126,1.675,../../video_data/frames/participant_4\frame_02_1.675.jpg
127,1.677,../../video_data/frames/participant_4\frame_02_1.677.jpg
128,1.704,../../video_data/frames/participant_4\frame_02_1.704.jpg
129,1.708,../../video_data/frames/participant_4\frame_02_1.708.jpg
130,1.738,../../video_data/frames/participant_4\frame_02_1.738.jpg
131,1.742,../../video_data/frames/participant_4\frame_02_1.742.jpg
132,1.771,../../video_data/frames/participant_4\frame_02_1.771.jpg
133,1.772,../../video_data/frames/participant_4\frame_02_1.772.jpg
134,1.778,../../video_data/frames/participant_4\frame_02_1.778.jpg
135,1.804,../../video_data/frames/participant_4\frame_02_1.804.jpg
136,1.812,../../video_data/frames/participant_4\frame_02_1.812.jpg
137,1.813,../../video_data/frames/participant_4\frame_02_1.813.jpg
138,1.843,../../video_data/frames/participant_4\frame_02_1.843.jpg
139,1.844,../../video_data/frames/participant_4\frame_02_1.844.jpg
140,1.872,../../video_data/frames/participant_4\frame_02_1.872.jpg
141,1.875,../../video_data/frames/participant_4\frame_02_1.875.jpg
142,1.91,../../video_data/frames/participant_4\frame_02_1.91.jpg
143,1.911,../../video_data/frames/participant_4\frame_02_1.911.jpg
144,1.912,../../video_data/frames/participant_4\frame_02_1.912.jpg
145,1.94,../../video_data/frames/participant_4\frame_02_1.94.jpg
146,1.941,../../video_data/frames/participant_4\frame_02_1.941.jpg
147,1.943,../../video_data/frames/participant_4\frame_02_1.943.jpg
148,1.97,../../video_data/frames/participant_4\frame_02_1.97.jpg
149,1.975,../../video_data/frames/participant_4\frame_02_1.975.jpg
150,10.024,../../video_data/frames/participant_4\frame_02_10.024.jpg
151,10.025,../../video_data/frames/participant_4\frame_02_10.025.jpg
152,10.033,../../video_data/frames/participant_4\frame_02_10.033.jpg
153,10.056,../../video_data/frames/participant_4\frame_02_10.056.jpg
154,10.06,../../video_data/frames/participant_4\frame_02_10.06.jpg
155,10.061,../../video_data/frames/participant_4\frame_02_10.061.jpg
156,10.088,../../video_data/frames/participant_4\frame_02_10.088.jpg
157,10.092,../../video_data/frames/participant_4\frame_02_10.092.jpg
158,10.125,../../video_data/frames/participant_4\frame_02_10.125.jpg
159,10.129,../../video_data/frames/participant_4\frame_02_10.129.jpg
160,10.16,../../video_data/frames/participant_4\frame_02_10.16.jpg
161,10.188,../../video_data/frames/participant_4\frame_02_10.188.jpg
162,10.189,../../video_data/frames/participant_4\frame_02_10.189.jpg
163,10.19,../../video_data/frames/participant_4\frame_02_10.19.jpg
164,10.191,../../video_data/frames/participant_4\frame_02_10.191.jpg
165,10.225,../../video_data/frames/participant_4\frame_02_10.225.jpg
166,10.229,../../video_data/frames/participant_4\frame_02_10.229.jpg
167,10.256,../../video_data/frames/participant_4\frame_02_10.256.jpg
168,10.26,../../video_data/frames/participant_4\frame_02_10.26.jpg
169,10.289,../../video_data/frames/participant_4\frame_02_10.289.jpg
170,10.293,../../video_data/frames/participant_4\frame_02_10.293.jpg
171,10.325,../../video_data/frames/participant_4\frame_02_10.325.jpg
172,10.329,../../video_data/frames/participant_4\frame_02_10.329.jpg
173,10.356,../../video_data/frames/participant_4\frame_02_10.356.jpg
174,10.36,../../video_data/frames/participant_4\frame_02_10.36.jpg
175,10.389,../../video_data/frames/participant_4\frame_02_10.389.jpg
176,10.39,../../video_data/frames/participant_4\frame_02_10.39.jpg
177,10.392,../../video_data/frames/participant_4\frame_02_10.392.jpg
178,10.393,../../video_data/frames/participant_4\frame_02_10.393.jpg
179,10.425,../../video_data/frames/participant_4\frame_02_10.425.jpg
180,10.43,../../video_data/frames/participant_4\frame_02_10.43.jpg
181,10.456,../../video_data/frames/participant_4\frame_02_10.456.jpg
182,10.46,../../video_data/frames/participant_4\frame_02_10.46.jpg
183,10.49,../../video_data/frames/participant_4\frame_02_10.49.jpg
184,10.499,../../video_data/frames/participant_4\frame_02_10.499.jpg
185,10.523,../../video_data/frames/participant_4\frame_02_10.523.jpg
186,10.532,../../video_data/frames/participant_4\frame_02_10.532.jpg
187,10.533,../../video_data/frames/participant_4\frame_02_10.533.jpg
188,10.557,../../video_data/frames/participant_4\frame_02_10.557.jpg
189,10.558,../../video_data/frames/participant_4\frame_02_10.558.jpg
190,10.559,../../video_data/frames/participant_4\frame_02_10.559.jpg
191,10.592,../../video_data/frames/participant_4\frame_02_10.592.jpg
192,10.594,../../video_data/frames/participant_4\frame_02_10.594.jpg
193,10.596,../../video_data/frames/participant_4\frame_02_10.596.jpg
194,10.597,../../video_data/frames/participant_4\frame_02_10.597.jpg
195,10.627,../../video_data/frames/participant_4\frame_02_10.627.jpg
196,10.63,../../video_data/frames/participant_4\frame_02_10.63.jpg
197,10.631,../../video_data/frames/participant_4\frame_02_10.631.jpg
198,10.658,../../video_data/frames/participant_4\frame_02_10.658.jpg
199,10.659,../../video_data/frames/participant_4\frame_02_10.659.jpg
200,10.661,../../video_data/frames/participant_4\frame_02_10.661.jpg
201,10.693,../../video_data/frames/participant_4\frame_02_10.693.jpg
202,10.699,../../video_data/frames/participant_4\frame_02_10.699.jpg
203,10.733,../../video_data/frames/participant_4\frame_02_10.733.jpg
204,10.734,../../video_data/frames/participant_4\frame_02_10.734.jpg
205,10.758,../../video_data/frames/participant_4\frame_02_10.758.jpg
206,10.761,../../video_data/frames/participant_4\frame_02_10.761.jpg
207,10.762,../../video_data/frames/participant_4\frame_02_10.762.jpg
208,10.791,../../video_data/frames/participant_4\frame_02_10.791.jpg
209,10.792,../../video_data/frames/participant_4\frame_02_10.792.jpg
210,10.8,../../video_data/frames/participant_4\frame_02_10.8.jpg
211,10.801,../../video_data/frames/participant_4\frame_02_10.801.jpg
212,10.827,../../video_data/frames/participant_4\frame_02_10.827.jpg
213,10.83,../../video_data/frames/participant_4\frame_02_10.83.jpg
214,10.857,../../video_data/frames/participant_4\frame_02_10.857.jpg
215,10.858,../../video_data/frames/participant_4\frame_02_10.858.jpg
216,10.86,../../video_data/frames/participant_4\frame_02_10.86.jpg
217,10.893,../../video_data/frames/participant_4\frame_02_10.893.jpg
218,10.894,../../video_data/frames/participant_4\frame_02_10.894.jpg
219,10.9,../../video_data/frames/participant_4\frame_02_10.9.jpg
220,10.901,../../video_data/frames/participant_4\frame_02_10.901.jpg
221,10.924,../../video_data/frames/participant_4\frame_02_10.924.jpg
222,10.925,../../video_data/frames/participant_4\frame_02_10.925.jpg
223,10.932,../../video_data/frames/participant_4\frame_02_10.932.jpg
224,10.933,../../video_data/frames/participant_4\frame_02_10.933.jpg
225,10.958,../../video_data/frames/participant_4\frame_02_10.958.jpg
226,10.959,../../video_data/frames/participant_4\frame_02_10.959.jpg
227,10.993,../../video_data/frames/participant_4\frame_02_10.993.jpg
228,10.994,../../video_data/frames/participant_4\frame_02_10.994.jpg
229,10.997,../../video_data/frames/participant_4\frame_02_10.997.jpg
230,10.998,../../video_data/frames/participant_4\frame_02_10.998.jpg
231,100.02,../../video_data/frames/participant_4\frame_02_100.02.jpg
232,100.021,../../video_data/frames/participant_4\frame_02_100.021.jpg
233,100.024,../../video_data/frames/participant_4\frame_02_100.024.jpg
234,100.053,../../video_data/frames/participant_4\frame_02_100.053.jpg
235,100.056,../../video_data/frames/participant_4\frame_02_100.056.jpg
236,100.088,../../video_data/frames/participant_4\frame_02_100.088.jpg
237,100.093,../../video_data/frames/participant_4\frame_02_100.093.jpg
238,100.12,../../video_data/frames/participant_4\frame_02_100.12.jpg
239,100.123,../../video_data/frames/participant_4\frame_02_100.123.jpg
240,100.152,../../video_data/frames/participant_4\frame_02_100.152.jpg
241,100.155,../../video_data/frames/participant_4\frame_02_100.155.jpg
242,100.187,../../video_data/frames/participant_4\frame_02_100.187.jpg
243,100.188,../../video_data/frames/participant_4\frame_02_100.188.jpg
244,100.194,../../video_data/frames/participant_4\frame_02_100.194.jpg
245,100.221,../../video_data/frames/participant_4\frame_02_100.221.jpg
246,100.223,../../video_data/frames/participant_4\frame_02_100.223.jpg
247,100.251,../../video_data/frames/participant_4\frame_02_100.251.jpg
248,100.255,../../video_data/frames/participant_4\frame_02_100.255.jpg
249,100.287,../../video_data/frames/participant_4\frame_02_100.287.jpg
250,100.293,../../video_data/frames/participant_4\frame_02_100.293.jpg
251,100.32,../../video_data/frames/participant_4\frame_02_100.32.jpg
252,100.324,../../video_data/frames/participant_4\frame_02_100.324.jpg
253,100.353,../../video_data/frames/participant_4\frame_02_100.353.jpg
254,100.357,../../video_data/frames/participant_4\frame_02_100.357.jpg
255,100.387,../../video_data/frames/participant_4\frame_02_100.387.jpg
256,100.394,../../video_data/frames/participant_4\frame_02_100.394.jpg
257,100.427,../../video_data/frames/participant_4\frame_02_100.427.jpg
258,100.428,../../video_data/frames/participant_4\frame_02_100.428.jpg
259,100.452,../../video_data/frames/participant_4\frame_02_100.452.jpg
260,100.453,../../video_data/frames/participant_4\frame_02_100.453.jpg
261,100.456,../../video_data/frames/participant_4\frame_02_100.456.jpg
262,100.457,../../video_data/frames/participant_4\frame_02_100.457.jpg
263,100.486,../../video_data/frames/participant_4\frame_02_100.486.jpg
264,100.487,../../video_data/frames/participant_4\frame_02_100.487.jpg
265,100.493,../../video_data/frames/participant_4\frame_02_100.493.jpg
266,100.494,../../video_data/frames/participant_4\frame_02_100.494.jpg
267,100.52,../../video_data/frames/participant_4\frame_02_100.52.jpg
268,100.521,../../video_data/frames/participant_4\frame_02_100.521.jpg
269,100.525,../../video_data/frames/participant_4\frame_02_100.525.jpg
270,100.554,../../video_data/frames/participant_4\frame_02_100.554.jpg
271,100.555,../../video_data/frames/participant_4\frame_02_100.555.jpg
272,100.589,../../video_data/frames/participant_4\frame_02_100.589.jpg
273,100.601,../../video_data/frames/participant_4\frame_02_100.601.jpg
274,100.62,../../video_data/frames/participant_4\frame_02_100.62.jpg
275,100.621,../../video_data/frames/participant_4\frame_02_100.621.jpg
276,100.624,../../video_data/frames/participant_4\frame_02_100.624.jpg
277,100.652,../../video_data/frames/participant_4\frame_02_100.652.jpg
278,100.653,../../video_data/frames/participant_4\frame_02_100.653.jpg
279,100.655,../../video_data/frames/participant_4\frame_02_100.655.jpg
280,100.656,../../video_data/frames/participant_4\frame_02_100.656.jpg
281,100.689,../../video_data/frames/participant_4\frame_02_100.689.jpg
282,100.692,../../video_data/frames/participant_4\frame_02_100.692.jpg
283,100.722,../../video_data/frames/participant_4\frame_02_100.722.jpg
284,100.723,../../video_data/frames/participant_4\frame_02_100.723.jpg
285,100.752,../../video_data/frames/participant_4\frame_02_100.752.jpg
286,100.754,../../video_data/frames/participant_4\frame_02_100.754.jpg
287,100.755,../../video_data/frames/participant_4\frame_02_100.755.jpg
288,100.788,../../video_data/frames/participant_4\frame_02_100.788.jpg
289,100.792,../../video_data/frames/participant_4\frame_02_100.792.jpg
290,100.821,../../video_data/frames/participant_4\frame_02_100.821.jpg
291,100.822,../../video_data/frames/participant_4\frame_02_100.822.jpg
292,100.825,../../video_data/frames/participant_4\frame_02_100.825.jpg
293,100.856,../../video_data/frames/participant_4\frame_02_100.856.jpg
294,100.857,../../video_data/frames/participant_4\frame_02_100.857.jpg
295,100.888,../../video_data/frames/participant_4\frame_02_100.888.jpg
296,100.898,../../video_data/frames/participant_4\frame_02_100.898.jpg
297,100.899,../../video_data/frames/participant_4\frame_02_100.899.jpg
298,100.923,../../video_data/frames/participant_4\frame_02_100.923.jpg
299,100.926,../../video_data/frames/participant_4\frame_02_100.926.jpg
300,100.927,../../video_data/frames/participant_4\frame_02_100.927.jpg
301,100.959,../../video_data/frames/participant_4\frame_02_100.959.jpg
302,100.989,../../video_data/frames/participant_4\frame_02_100.989.jpg
303,100.99,../../video_data/frames/participant_4\frame_02_100.99.jpg
304,100.993,../../video_data/frames/participant_4\frame_02_100.993.jpg
305,101.023,../../video_data/frames/participant_4\frame_02_101.023.jpg
306,101.024,../../video_data/frames/participant_4\frame_02_101.024.jpg
307,101.026,../../video_data/frames/participant_4\frame_02_101.026.jpg
308,101.028,../../video_data/frames/participant_4\frame_02_101.028.jpg
309,101.055,../../video_data/frames/participant_4\frame_02_101.055.jpg
310,101.056,../../video_data/frames/participant_4\frame_02_101.056.jpg
311,101.095,../../video_data/frames/participant_4\frame_02_101.095.jpg
312,101.096,../../video_data/frames/participant_4\frame_02_101.096.jpg
313,101.123,../../video_data/frames/participant_4\frame_02_101.123.jpg
314,101.124,../../video_data/frames/participant_4\frame_02_101.124.jpg
315,101.13,../../video_data/frames/participant_4\frame_02_101.13.jpg
316,101.155,../../video_data/frames/participant_4\frame_02_101.155.jpg
317,101.187,../../video_data/frames/participant_4\frame_02_101.187.jpg
318,101.194,../../video_data/frames/participant_4\frame_02_101.194.jpg
319,101.223,../../video_data/frames/participant_4\frame_02_101.223.jpg
320,101.224,../../video_data/frames/participant_4\frame_02_101.224.jpg
321,101.231,../../video_data/frames/participant_4\frame_02_101.231.jpg
322,101.255,../../video_data/frames/participant_4\frame_02_101.255.jpg
323,101.287,../../video_data/frames/participant_4\frame_02_101.287.jpg
324,101.293,../../video_data/frames/participant_4\frame_02_101.293.jpg
325,101.324,../../video_data/frames/participant_4\frame_02_101.324.jpg
326,101.33,../../video_data/frames/participant_4\frame_02_101.33.jpg
327,101.331,../../video_data/frames/participant_4\frame_02_101.331.jpg
328,101.359,../../video_data/frames/participant_4\frame_02_101.359.jpg
329,101.387,../../video_data/frames/participant_4\frame_02_101.387.jpg
330,101.388,../../video_data/frames/participant_4\frame_02_101.388.jpg
331,101.396,../../video_data/frames/participant_4\frame_02_101.396.jpg
332,101.424,../../video_data/frames/participant_4\frame_02_101.424.jpg
333,101.432,../../video_data/frames/participant_4\frame_02_101.432.jpg
334,101.455,../../video_data/frames/participant_4\frame_02_101.455.jpg
335,101.457,../../video_data/frames/participant_4\frame_02_101.457.jpg
336,101.489,../../video_data/frames/participant_4\frame_02_101.489.jpg
337,101.49,../../video_data/frames/participant_4\frame_02_101.49.jpg
338,101.492,../../video_data/frames/participant_4\frame_02_101.492.jpg
339,101.523,../../video_data/frames/participant_4\frame_02_101.523.jpg
340,101.53,../../video_data/frames/participant_4\frame_02_101.53.jpg
341,101.559,../../video_data/frames/participant_4\frame_02_101.559.jpg
342,101.56,../../video_data/frames/participant_4\frame_02_101.56.jpg
343,101.587,../../video_data/frames/participant_4\frame_02_101.587.jpg
344,101.595,../../video_data/frames/participant_4\frame_02_101.595.jpg
345,101.596,../../video_data/frames/participant_4\frame_02_101.596.jpg
346,101.624,../../video_data/frames/participant_4\frame_02_101.624.jpg
347,101.639,../../video_data/frames/participant_4\frame_02_101.639.jpg
348,101.656,../../video_data/frames/participant_4\frame_02_101.656.jpg
349,101.657,../../video_data/frames/participant_4\frame_02_101.657.jpg
350,101.688,../../video_data/frames/participant_4\frame_02_101.688.jpg
351,101.692,../../video_data/frames/participant_4\frame_02_101.692.jpg
352,101.725,../../video_data/frames/participant_4\frame_02_101.725.jpg
353,101.729,../../video_data/frames/participant_4\frame_02_101.729.jpg
354,101.762,../../video_data/frames/participant_4\frame_02_101.762.jpg
355,101.763,../../video_data/frames/participant_4\frame_02_101.763.jpg
356,101.79,../../video_data/frames/participant_4\frame_02_101.79.jpg
357,101.803,../../video_data/frames/participant_4\frame_02_101.803.jpg
358,101.824,../../video_data/frames/participant_4\frame_02_101.824.jpg
359,101.825,../../video_data/frames/participant_4\frame_02_101.825.jpg
360,101.83,../../video_data/frames/participant_4\frame_02_101.83.jpg
361,101.856,../../video_data/frames/participant_4\frame_02_101.856.jpg
362,101.857,../../video_data/frames/participant_4\frame_02_101.857.jpg
363,101.888,../../video_data/frames/participant_4\frame_02_101.888.jpg
364,101.892,../../video_data/frames/participant_4\frame_02_101.892.jpg
365,101.926,../../video_data/frames/participant_4\frame_02_101.926.jpg
366,101.931,../../video_data/frames/participant_4\frame_02_101.931.jpg
367,101.955,../../video_data/frames/participant_4\frame_02_101.955.jpg
368,101.957,../../video_data/frames/participant_4\frame_02_101.957.jpg
369,101.988,../../video_data/frames/participant_4\frame_02_101.988.jpg
370,101.992,../../video_data/frames/participant_4\frame_02_101.992.jpg
371,101.993,../../video_data/frames/participant_4\frame_02_101.993.jpg
372,102.024,../../video_data/frames/participant_4\frame_02_102.024.jpg
373,102.025,../../video_data/frames/participant_4\frame_02_102.025.jpg
374,102.03,../../video_data/frames/participant_4\frame_02_102.03.jpg
375,102.031,../../video_data/frames/participant_4\frame_02_102.031.jpg
376,102.055,../../video_data/frames/participant_4\frame_02_102.055.jpg
377,102.064,../../video_data/frames/participant_4\frame_02_102.064.jpg
378,102.09,../../video_data/frames/participant_4\frame_02_102.09.jpg
379,102.091,../../video_data/frames/participant_4\frame_02_102.091.jpg
380,102.093,../../video_data/frames/participant_4\frame_02_102.093.jpg
381,102.124,../../video_data/frames/participant_4\frame_02_102.124.jpg
382,102.132,../../video_data/frames/participant_4\frame_02_102.132.jpg
383,102.159,../../video_data/frames/participant_4\frame_02_102.159.jpg
384,102.16,../../video_data/frames/participant_4\frame_02_102.16.jpg
385,102.161,../../video_data/frames/participant_4\frame_02_102.161.jpg
386,102.19,../../video_data/frames/participant_4\frame_02_102.19.jpg
387,102.192,../../video_data/frames/participant_4\frame_02_102.192.jpg
388,102.224,../../video_data/frames/participant_4\frame_02_102.224.jpg
389,102.231,../../video_data/frames/participant_4\frame_02_102.231.jpg
390,102.258,../../video_data/frames/participant_4\frame_02_102.258.jpg
391,102.259,../../video_data/frames/participant_4\frame_02_102.259.jpg
392,102.26,../../video_data/frames/participant_4\frame_02_102.26.jpg
393,102.29,../../video_data/frames/participant_4\frame_02_102.29.jpg
394,102.295,../../video_data/frames/participant_4\frame_02_102.295.jpg
395,102.296,../../video_data/frames/participant_4\frame_02_102.296.jpg
396,102.324,../../video_data/frames/participant_4\frame_02_102.324.jpg
397,102.331,../../video_data/frames/participant_4\frame_02_102.331.jpg
398,102.358,../../video_data/frames/participant_4\frame_02_102.358.jpg
399,102.359,../../video_data/frames/participant_4\frame_02_102.359.jpg
400,102.392,../../video_data/frames/participant_4\frame_02_102.392.jpg
401,102.394,../../video_data/frames/participant_4\frame_02_102.394.jpg
402,102.395,../../video_data/frames/participant_4\frame_02_102.395.jpg
403,102.425,../../video_data/frames/participant_4\frame_02_102.425.jpg
404,102.431,../../video_data/frames/participant_4\frame_02_102.431.jpg
405,102.432,../../video_data/frames/participant_4\frame_02_102.432.jpg
406,102.46,../../video_data/frames/participant_4\frame_02_102.46.jpg
407,102.461,../../video_data/frames/participant_4\frame_02_102.461.jpg
408,102.49,../../video_data/frames/participant_4\frame_02_102.49.jpg
409,102.494,../../video_data/frames/participant_4\frame_02_102.494.jpg
410,102.526,../../video_data/frames/participant_4\frame_02_102.526.jpg
411,102.531,../../video_data/frames/participant_4\frame_02_102.531.jpg
412,102.558,../../video_data/frames/participant_4\frame_02_102.558.jpg
413,102.57,../../video_data/frames/participant_4\frame_02_102.57.jpg
414,102.593,../../video_data/frames/participant_4\frame_02_102.593.jpg
415,102.596,../../video_data/frames/participant_4\frame_02_102.596.jpg
416,102.626,../../video_data/frames/participant_4\frame_02_102.626.jpg
417,102.631,../../video_data/frames/participant_4\frame_02_102.631.jpg
418,102.659,../../video_data/frames/participant_4\frame_02_102.659.jpg
419,102.66,../../video_data/frames/participant_4\frame_02_102.66.jpg
420,102.663,../../video_data/frames/participant_4\frame_02_102.663.jpg
421,102.664,../../video_data/frames/participant_4\frame_02_102.664.jpg
422,102.693,../../video_data/frames/participant_4\frame_02_102.693.jpg
