,Timestamp,frame_path
105,1.369,../../video_data/frames/participant_2\frame_02_1.369.jpg
106,1.37,../../video_data/frames/participant_2\frame_02_1.37.jpg
107,1.373,../../video_data/frames/participant_2\frame_02_1.373.jpg
108,1.374,../../video_data/frames/participant_2\frame_02_1.374.jpg
109,1.405,../../video_data/frames/participant_2\frame_02_1.405.jpg
110,1.406,../../video_data/frames/participant_2\frame_02_1.406.jpg
111,1.418,../../video_data/frames/participant_2\frame_02_1.418.jpg
112,1.439,../../video_data/frames/participant_2\frame_02_1.439.jpg
113,1.441,../../video_data/frames/participant_2\frame_02_1.441.jpg
114,1.477,../../video_data/frames/participant_2\frame_02_1.477.jpg
115,1.478,../../video_data/frames/participant_2\frame_02_1.478.jpg
116,1.479,../../video_data/frames/participant_2\frame_02_1.479.jpg
117,1.506,../../video_data/frames/participant_2\frame_02_1.506.jpg
118,1.509,../../video_data/frames/participant_2\frame_02_1.509.jpg
119,1.51,../../video_data/frames/participant_2\frame_02_1.51.jpg
120,1.536,../../video_data/frames/participant_2\frame_02_1.536.jpg
121,1.537,../../video_data/frames/participant_2\frame_02_1.537.jpg
122,1.541,../../video_data/frames/participant_2\frame_02_1.541.jpg
123,1.568,../../video_data/frames/participant_2\frame_02_1.568.jpg
124,1.569,../../video_data/frames/participant_2\frame_02_1.569.jpg
125,1.572,../../video_data/frames/participant_2\frame_02_1.572.jpg
126,1.573,../../video_data/frames/participant_2\frame_02_1.573.jpg
127,1.574,../../video_data/frames/participant_2\frame_02_1.574.jpg
128,1.606,../../video_data/frames/participant_2\frame_02_1.606.jpg
129,1.607,../../video_data/frames/participant_2\frame_02_1.607.jpg
130,1.61,../../video_data/frames/participant_2\frame_02_1.61.jpg
131,1.611,../../video_data/frames/participant_2\frame_02_1.611.jpg
132,1.637,../../video_data/frames/participant_2\frame_02_1.637.jpg
133,1.651,../../video_data/frames/participant_2\frame_02_1.651.jpg
134,1.652,../../video_data/frames/participant_2\frame_02_1.652.jpg
135,1.669,../../video_data/frames/participant_2\frame_02_1.669.jpg
136,1.671,../../video_data/frames/participant_2\frame_02_1.671.jpg
137,1.673,../../video_data/frames/participant_2\frame_02_1.673.jpg
138,1.707,../../video_data/frames/participant_2\frame_02_1.707.jpg
139,1.708,../../video_data/frames/participant_2\frame_02_1.708.jpg
140,1.709,../../video_data/frames/participant_2\frame_02_1.709.jpg
141,1.711,../../video_data/frames/participant_2\frame_02_1.711.jpg
142,1.736,../../video_data/frames/participant_2\frame_02_1.736.jpg
143,1.737,../../video_data/frames/participant_2\frame_02_1.737.jpg
144,1.74,../../video_data/frames/participant_2\frame_02_1.74.jpg
145,1.741,../../video_data/frames/participant_2\frame_02_1.741.jpg
146,1.742,../../video_data/frames/participant_2\frame_02_1.742.jpg
147,1.772,../../video_data/frames/participant_2\frame_02_1.772.jpg
148,1.773,../../video_data/frames/participant_2\frame_02_1.773.jpg
149,1.806,../../video_data/frames/participant_2\frame_02_1.806.jpg
150,1.81,../../video_data/frames/participant_2\frame_02_1.81.jpg
151,1.837,../../video_data/frames/participant_2\frame_02_1.837.jpg
152,1.843,../../video_data/frames/participant_2\frame_02_1.843.jpg
153,1.87,../../video_data/frames/participant_2\frame_02_1.87.jpg
154,1.871,../../video_data/frames/participant_2\frame_02_1.871.jpg
155,1.873,../../video_data/frames/participant_2\frame_02_1.873.jpg
156,1.905,../../video_data/frames/participant_2\frame_02_1.905.jpg
157,1.906,../../video_data/frames/participant_2\frame_02_1.906.jpg
158,1.911,../../video_data/frames/participant_2\frame_02_1.911.jpg
159,1.912,../../video_data/frames/participant_2\frame_02_1.912.jpg
160,1.935,../../video_data/frames/participant_2\frame_02_1.935.jpg
161,1.936,../../video_data/frames/participant_2\frame_02_1.936.jpg
162,1.942,../../video_data/frames/participant_2\frame_02_1.942.jpg
163,1.943,../../video_data/frames/participant_2\frame_02_1.943.jpg
164,1.975,../../video_data/frames/participant_2\frame_02_1.975.jpg
165,1.977,../../video_data/frames/participant_2\frame_02_1.977.jpg
166,10.021,../../video_data/frames/participant_2\frame_02_10.021.jpg
167,10.022,../../video_data/frames/participant_2\frame_02_10.022.jpg
168,10.027,../../video_data/frames/participant_2\frame_02_10.027.jpg
169,10.056,../../video_data/frames/participant_2\frame_02_10.056.jpg
170,10.066,../../video_data/frames/participant_2\frame_02_10.066.jpg
171,10.067,../../video_data/frames/participant_2\frame_02_10.067.jpg
172,10.09,../../video_data/frames/participant_2\frame_02_10.09.jpg
173,10.091,../../video_data/frames/participant_2\frame_02_10.091.jpg
174,10.097,../../video_data/frames/participant_2\frame_02_10.097.jpg
175,10.121,../../video_data/frames/participant_2\frame_02_10.121.jpg
176,10.122,../../video_data/frames/participant_2\frame_02_10.122.jpg
177,10.128,../../video_data/frames/participant_2\frame_02_10.128.jpg
178,10.129,../../video_data/frames/participant_2\frame_02_10.129.jpg
179,10.156,../../video_data/frames/participant_2\frame_02_10.156.jpg
180,10.168,../../video_data/frames/participant_2\frame_02_10.168.jpg
181,10.191,../../video_data/frames/participant_2\frame_02_10.191.jpg
182,10.197,../../video_data/frames/participant_2\frame_02_10.197.jpg
183,10.22,../../video_data/frames/participant_2\frame_02_10.22.jpg
184,10.221,../../video_data/frames/participant_2\frame_02_10.221.jpg
185,10.228,../../video_data/frames/participant_2\frame_02_10.228.jpg
186,10.229,../../video_data/frames/participant_2\frame_02_10.229.jpg
187,10.258,../../video_data/frames/participant_2\frame_02_10.258.jpg
188,10.259,../../video_data/frames/participant_2\frame_02_10.259.jpg
189,10.289,../../video_data/frames/participant_2\frame_02_10.289.jpg
190,10.297,../../video_data/frames/participant_2\frame_02_10.297.jpg
191,10.321,../../video_data/frames/participant_2\frame_02_10.321.jpg
192,10.327,../../video_data/frames/participant_2\frame_02_10.327.jpg
193,10.328,../../video_data/frames/participant_2\frame_02_10.328.jpg
194,10.358,../../video_data/frames/participant_2\frame_02_10.358.jpg
195,10.359,../../video_data/frames/participant_2\frame_02_10.359.jpg
196,10.36,../../video_data/frames/participant_2\frame_02_10.36.jpg
197,10.39,../../video_data/frames/participant_2\frame_02_10.39.jpg
198,10.396,../../video_data/frames/participant_2\frame_02_10.396.jpg
199,10.424,../../video_data/frames/participant_2\frame_02_10.424.jpg
200,10.428,../../video_data/frames/participant_2\frame_02_10.428.jpg
201,10.458,../../video_data/frames/participant_2\frame_02_10.458.jpg
202,10.459,../../video_data/frames/participant_2\frame_02_10.459.jpg
203,10.49,../../video_data/frames/participant_2\frame_02_10.49.jpg
204,10.491,../../video_data/frames/participant_2\frame_02_10.491.jpg
205,10.497,../../video_data/frames/participant_2\frame_02_10.497.jpg
206,10.521,../../video_data/frames/participant_2\frame_02_10.521.jpg
207,10.527,../../video_data/frames/participant_2\frame_02_10.527.jpg
208,10.557,../../video_data/frames/participant_2\frame_02_10.557.jpg
209,10.558,../../video_data/frames/participant_2\frame_02_10.558.jpg
210,10.559,../../video_data/frames/participant_2\frame_02_10.559.jpg
211,10.59,../../video_data/frames/participant_2\frame_02_10.59.jpg
212,10.596,../../video_data/frames/participant_2\frame_02_10.596.jpg
213,10.633,../../video_data/frames/participant_2\frame_02_10.633.jpg
214,10.634,../../video_data/frames/participant_2\frame_02_10.634.jpg
215,10.635,../../video_data/frames/participant_2\frame_02_10.635.jpg
216,10.659,../../video_data/frames/participant_2\frame_02_10.659.jpg
217,10.66,../../video_data/frames/participant_2\frame_02_10.66.jpg
218,10.661,../../video_data/frames/participant_2\frame_02_10.661.jpg
219,10.662,../../video_data/frames/participant_2\frame_02_10.662.jpg
220,10.697,../../video_data/frames/participant_2\frame_02_10.697.jpg
221,10.698,../../video_data/frames/participant_2\frame_02_10.698.jpg
222,10.723,../../video_data/frames/participant_2\frame_02_10.723.jpg
223,10.729,../../video_data/frames/participant_2\frame_02_10.729.jpg
224,10.757,../../video_data/frames/participant_2\frame_02_10.757.jpg
225,10.758,../../video_data/frames/participant_2\frame_02_10.758.jpg
226,10.761,../../video_data/frames/participant_2\frame_02_10.761.jpg
227,10.789,../../video_data/frames/participant_2\frame_02_10.789.jpg
228,10.796,../../video_data/frames/participant_2\frame_02_10.796.jpg
229,10.822,../../video_data/frames/participant_2\frame_02_10.822.jpg
230,10.823,../../video_data/frames/participant_2\frame_02_10.823.jpg
231,10.829,../../video_data/frames/participant_2\frame_02_10.829.jpg
232,10.83,../../video_data/frames/participant_2\frame_02_10.83.jpg
233,10.858,../../video_data/frames/participant_2\frame_02_10.858.jpg
234,10.859,../../video_data/frames/participant_2\frame_02_10.859.jpg
235,10.861,../../video_data/frames/participant_2\frame_02_10.861.jpg
236,10.862,../../video_data/frames/participant_2\frame_02_10.862.jpg
237,10.923,../../video_data/frames/participant_2\frame_02_10.923.jpg
238,10.924,../../video_data/frames/participant_2\frame_02_10.924.jpg
239,10.928,../../video_data/frames/participant_2\frame_02_10.928.jpg
240,10.962,../../video_data/frames/participant_2\frame_02_10.962.jpg
241,10.991,../../video_data/frames/participant_2\frame_02_10.991.jpg
242,10.995,../../video_data/frames/participant_2\frame_02_10.995.jpg
243,100.017,../../video_data/frames/participant_2\frame_02_100.017.jpg
244,100.018,../../video_data/frames/participant_2\frame_02_100.018.jpg
245,100.021,../../video_data/frames/participant_2\frame_02_100.021.jpg
246,100.051,../../video_data/frames/participant_2\frame_02_100.051.jpg
247,100.053,../../video_data/frames/participant_2\frame_02_100.053.jpg
248,100.087,../../video_data/frames/participant_2\frame_02_100.087.jpg
249,100.093,../../video_data/frames/participant_2\frame_02_100.093.jpg
250,100.12,../../video_data/frames/participant_2\frame_02_100.12.jpg
251,100.121,../../video_data/frames/participant_2\frame_02_100.121.jpg
252,100.122,../../video_data/frames/participant_2\frame_02_100.122.jpg
253,100.152,../../video_data/frames/participant_2\frame_02_100.152.jpg
254,100.153,../../video_data/frames/participant_2\frame_02_100.153.jpg
255,100.154,../../video_data/frames/participant_2\frame_02_100.154.jpg
256,100.186,../../video_data/frames/participant_2\frame_02_100.186.jpg
257,100.191,../../video_data/frames/participant_2\frame_02_100.191.jpg
258,100.193,../../video_data/frames/participant_2\frame_02_100.193.jpg
259,100.219,../../video_data/frames/participant_2\frame_02_100.219.jpg
260,100.223,../../video_data/frames/participant_2\frame_02_100.223.jpg
261,100.25,../../video_data/frames/participant_2\frame_02_100.25.jpg
262,100.251,../../video_data/frames/participant_2\frame_02_100.251.jpg
263,100.255,../../video_data/frames/participant_2\frame_02_100.255.jpg
264,100.285,../../video_data/frames/participant_2\frame_02_100.285.jpg
265,100.291,../../video_data/frames/participant_2\frame_02_100.291.jpg
266,100.292,../../video_data/frames/participant_2\frame_02_100.292.jpg
267,100.324,../../video_data/frames/participant_2\frame_02_100.324.jpg
268,100.325,../../video_data/frames/participant_2\frame_02_100.325.jpg
269,100.326,../../video_data/frames/participant_2\frame_02_100.326.jpg
270,100.35,../../video_data/frames/participant_2\frame_02_100.35.jpg
271,100.351,../../video_data/frames/participant_2\frame_02_100.351.jpg
272,100.354,../../video_data/frames/participant_2\frame_02_100.354.jpg
273,100.394,../../video_data/frames/participant_2\frame_02_100.394.jpg
274,100.395,../../video_data/frames/participant_2\frame_02_100.395.jpg
275,100.396,../../video_data/frames/participant_2\frame_02_100.396.jpg
276,100.421,../../video_data/frames/participant_2\frame_02_100.421.jpg
277,100.423,../../video_data/frames/participant_2\frame_02_100.423.jpg
278,100.424,../../video_data/frames/participant_2\frame_02_100.424.jpg
279,100.453,../../video_data/frames/participant_2\frame_02_100.453.jpg
280,100.46,../../video_data/frames/participant_2\frame_02_100.46.jpg
281,100.486,../../video_data/frames/participant_2\frame_02_100.486.jpg
282,100.492,../../video_data/frames/participant_2\frame_02_100.492.jpg
283,100.493,../../video_data/frames/participant_2\frame_02_100.493.jpg
284,100.523,../../video_data/frames/participant_2\frame_02_100.523.jpg
285,100.524,../../video_data/frames/participant_2\frame_02_100.524.jpg
286,100.55,../../video_data/frames/participant_2\frame_02_100.55.jpg
287,100.551,../../video_data/frames/participant_2\frame_02_100.551.jpg
288,100.555,../../video_data/frames/participant_2\frame_02_100.555.jpg
289,100.586,../../video_data/frames/participant_2\frame_02_100.586.jpg
290,100.592,../../video_data/frames/participant_2\frame_02_100.592.jpg
291,100.622,../../video_data/frames/participant_2\frame_02_100.622.jpg
292,100.623,../../video_data/frames/participant_2\frame_02_100.623.jpg
293,100.624,../../video_data/frames/participant_2\frame_02_100.624.jpg
294,100.652,../../video_data/frames/participant_2\frame_02_100.652.jpg
295,100.653,../../video_data/frames/participant_2\frame_02_100.653.jpg
296,100.655,../../video_data/frames/participant_2\frame_02_100.655.jpg
297,100.685,../../video_data/frames/participant_2\frame_02_100.685.jpg
298,100.686,../../video_data/frames/participant_2\frame_02_100.686.jpg
299,100.692,../../video_data/frames/participant_2\frame_02_100.692.jpg
300,100.721,../../video_data/frames/participant_2\frame_02_100.721.jpg
301,100.723,../../video_data/frames/participant_2\frame_02_100.723.jpg
302,100.727,../../video_data/frames/participant_2\frame_02_100.727.jpg
303,100.751,../../video_data/frames/participant_2\frame_02_100.751.jpg
304,100.755,../../video_data/frames/participant_2\frame_02_100.755.jpg
305,100.788,../../video_data/frames/participant_2\frame_02_100.788.jpg
306,100.792,../../video_data/frames/participant_2\frame_02_100.792.jpg
307,100.822,../../video_data/frames/participant_2\frame_02_100.822.jpg
308,100.823,../../video_data/frames/participant_2\frame_02_100.823.jpg
309,100.854,../../video_data/frames/participant_2\frame_02_100.854.jpg
310,100.858,../../video_data/frames/participant_2\frame_02_100.858.jpg
311,100.859,../../video_data/frames/participant_2\frame_02_100.859.jpg
312,100.904,../../video_data/frames/participant_2\frame_02_100.904.jpg
313,100.905,../../video_data/frames/participant_2\frame_02_100.905.jpg
314,100.939,../../video_data/frames/participant_2\frame_02_100.939.jpg
315,100.949,../../video_data/frames/participant_2\frame_02_100.949.jpg
316,100.951,../../video_data/frames/participant_2\frame_02_100.951.jpg
317,100.953,../../video_data/frames/participant_2\frame_02_100.953.jpg
318,100.96,../../video_data/frames/participant_2\frame_02_100.96.jpg
319,100.986,../../video_data/frames/participant_2\frame_02_100.986.jpg
320,100.987,../../video_data/frames/participant_2\frame_02_100.987.jpg
321,100.991,../../video_data/frames/participant_2\frame_02_100.991.jpg
322,101.031,../../video_data/frames/participant_2\frame_02_101.031.jpg
323,101.033,../../video_data/frames/participant_2\frame_02_101.033.jpg
324,101.061,../../video_data/frames/participant_2\frame_02_101.061.jpg
325,101.063,../../video_data/frames/participant_2\frame_02_101.063.jpg
326,101.064,../../video_data/frames/participant_2\frame_02_101.064.jpg
327,101.087,../../video_data/frames/participant_2\frame_02_101.087.jpg
328,101.09,../../video_data/frames/participant_2\frame_02_101.09.jpg
329,101.135,../../video_data/frames/participant_2\frame_02_101.135.jpg
330,101.136,../../video_data/frames/participant_2\frame_02_101.136.jpg
331,101.153,../../video_data/frames/participant_2\frame_02_101.153.jpg
332,101.16,../../video_data/frames/participant_2\frame_02_101.16.jpg
333,101.161,../../video_data/frames/participant_2\frame_02_101.161.jpg
334,101.187,../../video_data/frames/participant_2\frame_02_101.187.jpg
335,101.188,../../video_data/frames/participant_2\frame_02_101.188.jpg
336,101.192,../../video_data/frames/participant_2\frame_02_101.192.jpg
337,101.193,../../video_data/frames/participant_2\frame_02_101.193.jpg
338,101.222,../../video_data/frames/participant_2\frame_02_101.222.jpg
339,101.223,../../video_data/frames/participant_2\frame_02_101.223.jpg
340,101.226,../../video_data/frames/participant_2\frame_02_101.226.jpg
341,101.253,../../video_data/frames/participant_2\frame_02_101.253.jpg
342,101.26,../../video_data/frames/participant_2\frame_02_101.26.jpg
343,101.294,../../video_data/frames/participant_2\frame_02_101.294.jpg
344,101.295,../../video_data/frames/participant_2\frame_02_101.295.jpg
345,101.296,../../video_data/frames/participant_2\frame_02_101.296.jpg
346,101.297,../../video_data/frames/participant_2\frame_02_101.297.jpg
347,101.321,../../video_data/frames/participant_2\frame_02_101.321.jpg
348,101.323,../../video_data/frames/participant_2\frame_02_101.323.jpg
349,101.326,../../video_data/frames/participant_2\frame_02_101.326.jpg
350,101.327,../../video_data/frames/participant_2\frame_02_101.327.jpg
351,101.356,../../video_data/frames/participant_2\frame_02_101.356.jpg
352,101.357,../../video_data/frames/participant_2\frame_02_101.357.jpg
353,101.36,../../video_data/frames/participant_2\frame_02_101.36.jpg
354,101.361,../../video_data/frames/participant_2\frame_02_101.361.jpg
355,101.387,../../video_data/frames/participant_2\frame_02_101.387.jpg
356,101.392,../../video_data/frames/participant_2\frame_02_101.392.jpg
357,101.393,../../video_data/frames/participant_2\frame_02_101.393.jpg
358,101.421,../../video_data/frames/participant_2\frame_02_101.421.jpg
359,101.423,../../video_data/frames/participant_2\frame_02_101.423.jpg
360,101.426,../../video_data/frames/participant_2\frame_02_101.426.jpg
361,101.466,../../video_data/frames/participant_2\frame_02_101.466.jpg
362,101.467,../../video_data/frames/participant_2\frame_02_101.467.jpg
363,101.468,../../video_data/frames/participant_2\frame_02_101.468.jpg
364,101.489,../../video_data/frames/participant_2\frame_02_101.489.jpg
365,101.493,../../video_data/frames/participant_2\frame_02_101.493.jpg
366,101.494,../../video_data/frames/participant_2\frame_02_101.494.jpg
367,101.523,../../video_data/frames/participant_2\frame_02_101.523.jpg
368,101.524,../../video_data/frames/participant_2\frame_02_101.524.jpg
369,101.525,../../video_data/frames/participant_2\frame_02_101.525.jpg
370,101.556,../../video_data/frames/participant_2\frame_02_101.556.jpg
371,101.557,../../video_data/frames/participant_2\frame_02_101.557.jpg
372,101.558,../../video_data/frames/participant_2\frame_02_101.558.jpg
373,101.589,../../video_data/frames/participant_2\frame_02_101.589.jpg
374,101.593,../../video_data/frames/participant_2\frame_02_101.593.jpg
375,101.594,../../video_data/frames/participant_2\frame_02_101.594.jpg
376,101.628,../../video_data/frames/participant_2\frame_02_101.628.jpg
377,101.63,../../video_data/frames/participant_2\frame_02_101.63.jpg
378,101.653,../../video_data/frames/participant_2\frame_02_101.653.jpg
379,101.657,../../video_data/frames/participant_2\frame_02_101.657.jpg
380,101.694,../../video_data/frames/participant_2\frame_02_101.694.jpg
381,101.695,../../video_data/frames/participant_2\frame_02_101.695.jpg
382,101.696,../../video_data/frames/participant_2\frame_02_101.696.jpg
383,101.722,../../video_data/frames/participant_2\frame_02_101.722.jpg
384,101.723,../../video_data/frames/participant_2\frame_02_101.723.jpg
385,101.724,../../video_data/frames/participant_2\frame_02_101.724.jpg
386,101.764,../../video_data/frames/participant_2\frame_02_101.764.jpg
387,101.767,../../video_data/frames/participant_2\frame_02_101.767.jpg
388,101.768,../../video_data/frames/participant_2\frame_02_101.768.jpg
389,101.789,../../video_data/frames/participant_2\frame_02_101.789.jpg
390,101.79,../../video_data/frames/participant_2\frame_02_101.79.jpg
391,101.796,../../video_data/frames/participant_2\frame_02_101.796.jpg
392,101.797,../../video_data/frames/participant_2\frame_02_101.797.jpg
393,101.823,../../video_data/frames/participant_2\frame_02_101.823.jpg
394,101.824,../../video_data/frames/participant_2\frame_02_101.824.jpg
395,101.857,../../video_data/frames/participant_2\frame_02_101.857.jpg
396,101.858,../../video_data/frames/participant_2\frame_02_101.858.jpg
397,101.859,../../video_data/frames/participant_2\frame_02_101.859.jpg
398,101.889,../../video_data/frames/participant_2\frame_02_101.889.jpg
399,101.895,../../video_data/frames/participant_2\frame_02_101.895.jpg
400,101.896,../../video_data/frames/participant_2\frame_02_101.896.jpg
401,101.923,../../video_data/frames/participant_2\frame_02_101.923.jpg
402,101.925,../../video_data/frames/participant_2\frame_02_101.925.jpg
403,101.956,../../video_data/frames/participant_2\frame_02_101.956.jpg
404,101.957,../../video_data/frames/participant_2\frame_02_101.957.jpg
405,101.958,../../video_data/frames/participant_2\frame_02_101.958.jpg
406,101.96,../../video_data/frames/participant_2\frame_02_101.96.jpg
407,101.962,../../video_data/frames/participant_2\frame_02_101.962.jpg
408,101.964,../../video_data/frames/participant_2\frame_02_101.964.jpg
409,101.99,../../video_data/frames/participant_2\frame_02_101.99.jpg
410,101.991,../../video_data/frames/participant_2\frame_02_101.991.jpg
411,101.995,../../video_data/frames/participant_2\frame_02_101.995.jpg
412,101.996,../../video_data/frames/participant_2\frame_02_101.996.jpg
413,102.023,../../video_data/frames/participant_2\frame_02_102.023.jpg
414,102.024,../../video_data/frames/participant_2\frame_02_102.024.jpg
415,102.061,../../video_data/frames/participant_2\frame_02_102.061.jpg
416,102.062,../../video_data/frames/participant_2\frame_02_102.062.jpg
417,102.089,../../video_data/frames/participant_2\frame_02_102.089.jpg
418,102.09,../../video_data/frames/participant_2\frame_02_102.09.jpg
419,102.096,../../video_data/frames/participant_2\frame_02_102.096.jpg
420,102.125,../../video_data/frames/participant_2\frame_02_102.125.jpg
421,102.126,../../video_data/frames/participant_2\frame_02_102.126.jpg
422,102.156,../../video_data/frames/participant_2\frame_02_102.156.jpg
